Time_Index,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal 
347,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
348,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
349,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
350,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
351,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
352,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
353,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
354,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
355,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
356,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
357,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
358,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
359,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
360,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
361,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
362,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
363,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
364,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
365,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
366,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
367,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
368,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
369,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
370,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
371,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
372,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
373,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
374,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
375,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
376,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
377,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
378,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
379,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
380,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
381,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
382,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
383,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
384,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
385,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
386,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
387,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
388,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
389,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
390,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
391,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
392,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
393,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
394,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
395,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
396,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
397,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
398,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
399,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
400,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
401,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
402,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
403,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
404,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
405,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
406,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
407,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
408,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
409,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
410,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
411,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
412,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
413,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
414,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
415,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
416,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
417,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
418,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
419,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
420,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
421,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
422,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
423,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
424,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
425,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
426,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
427,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
428,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
429,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
430,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
431,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
432,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
433,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
434,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
435,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
436,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
437,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
438,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
439,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
440,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
441,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
442,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
443,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
444,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
445,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
446,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
447,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
448,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
449,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
450,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
451,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
452,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
453,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
454,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
455,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
456,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
457,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
458,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
459,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
460,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
461,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
462,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
463,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
464,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
465,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
466,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
467,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
468,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
469,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
470,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
471,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
472,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
473,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
474,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
475,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
476,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
477,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
478,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
479,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
480,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
481,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
482,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
483,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
484,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
485,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
486,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
487,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
488,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
489,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
490,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
491,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
492,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
493,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
494,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
495,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
496,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
497,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
498,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
499,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
500,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
501,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
502,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
503,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
504,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
505,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
506,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
507,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
508,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
509,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
510,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
511,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
512,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
513,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
514,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
515,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
516,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
517,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
518,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
519,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
520,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
521,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
522,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
523,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
524,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
525,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
526,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
527,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
528,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
529,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
530,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
531,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
532,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
533,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
534,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
535,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
536,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
537,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
538,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
539,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
540,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
541,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
542,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
543,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
544,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
545,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
546,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
547,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
548,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
549,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
550,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
551,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
552,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
553,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
554,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
555,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
556,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
557,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
558,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
559,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
560,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
561,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
562,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
563,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
564,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
565,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
566,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
567,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
568,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
569,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
