hv_bus,lv_bus,id,name,r_pu,x_pu,g_pu,b_pu,ratio,tap_step,tap_min,tap_max,shift_deg,vn_hv_kv,vn_lv_kv,sn_mva,rate_a_mva,rate_b_mva,rate_c_mva,cont_bus,in_service
90062,80175,1,화천수력#2_GSU,0.005175,0.207006,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,62.8,63,69,78,90062,1
90063,80176,1,청평수력#1_GSU,0.003993,0.159705,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,81.4,81,90,102,90063,1
90063,80177,1,청평수력#2_GSU,0.003993,0.159705,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,81.4,81,90,102,90063,1
90064,80178,1,팔당수력#1_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,46.5,46,51,58,90064,1
90064,80179,1,팔당수력#2_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,46.5,46,51,58,90064,1
90064,80180,1,팔당수력#3_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,46.5,46,51,58,90064,1
90065,80181,1,안동수력#1_GSU,0.006214,0.248566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,52.3,52,58,65,90065,1
90065,80182,1,안동수력#2_GSU,0.006214,0.248566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,52.3,52,58,65,90065,1
90066,80183,1,임하수력#1_GSU,0.011168,0.446735,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,29.1,29,32,36,90066,1
90066,80184,1,임하수력#2_GSU,0.011168,0.446735,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,29.1,29,32,36,90066,1
90067,80185,1,합천수력#1_GSU,0.005594,0.223752,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,58.1,58,64,73,90067,1
90067,80186,1,합천수력#2_GSU,0.005594,0.223752,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,58.1,58,64,73,90067,1
90068,80187,1,강릉수력#1_GSU,0.006813,0.272537,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,47.7,48,52,60,90068,1
90068,80188,1,강릉수력#2_GSU,0.006813,0.272537,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,47.7,48,52,60,90068,1
90069,80189,1,춘천수력#1_GSU,0.009028,0.361111,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,36.0,36,40,45,90069,1
90069,80190,1,춘천수력#2_GSU,0.009028,0.361111,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,36.0,36,40,45,90069,1
90070,80191,1,의암수력#1_GSU,0.011649,0.46595,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,27.9,28,31,35,90070,1
90070,80192,1,의암수력#2_GSU,0.011649,0.46595,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,27.9,28,31,35,90070,1
90071,80193,1,섬진강수력#1_GSU,0.016414,0.656566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,19.8,20,22,25,90071,1
90071,80194,1,섬진강수력#2_GSU,0.016414,0.656566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,19.8,20,22,25,90071,1
90072,80195,1,대청수력#1_GSU,0.006214,0.248566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,52.3,52,58,65,90072,1
90072,80196,1,대청수력#2_GSU,0.006214,0.248566,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,13.8,52.3,52,58,65,90072,1
90073,80197,1,남강수력#1_GSU,0.019939,0.797546,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,16.3,16,18,20,90073,1
90074,80198,1,주암수력#1_GSU,0.012405,0.496183,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,26.2,26,29,33,90074,1
90075,80199,1,괴산수력#1_GSU,0.108333,4.333333,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,11.0,3.0,3,3,4,90075,1
90076,80200,1,청평양수#1_GSU,0.001397,0.05589,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,232.6,233,256,291,90076,1
90076,80201,1,청평양수#2_GSU,0.001397,0.05589,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,232.6,233,256,291,90076,1
90077,80202,1,삼랑진양수#1_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,348.8,349,384,436,90077,1
90077,80203,1,삼랑진양수#2_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,348.8,349,384,436,90077,1
90078,80204,1,무주양수#1_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,348.8,349,384,436,90078,1
90078,80205,1,무주양수#2_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,348.8,349,384,436,90078,1
90079,80206,1,산청양수#1_GSU,0.000799,0.031941,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,407.0,407,448,509,90079,1
90079,80207,1,산청양수#2_GSU,0.000799,0.031941,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,407.0,407,448,509,90079,1
90080,80208,1,양양양수#1_GSU,0.001118,0.04472,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,290.7,291,320,363,90080,1
90080,80209,1,양양양수#2_GSU,0.001118,0.04472,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,290.7,291,320,363,90080,1
90080,80210,1,양양양수#3_GSU,0.001118,0.04472,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,290.7,291,320,363,90080,1
90080,80211,1,양양양수#4_GSU,0.001118,0.04472,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,290.7,291,320,363,90080,1
90081,80212,1,청송양수#1_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,348.8,349,384,436,90081,1
90081,80213,1,청송양수#2_GSU,0.000932,0.037271,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,348.8,349,384,436,90081,1
90082,80214,1,예천양수#1_GSU,0.000699,0.027951,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,465.1,465,512,581,90082,1
90082,80215,1,예천양수#2_GSU,0.000699,0.027951,0.0,0.0,1.0,0.025,0.95,1.05,0.0,345,18.0,465.1,465,512,581,90082,1
90083,80216,1,남제주화력#1_GSU,0.002795,0.11178,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,116.3,116,128,145,90083,1
90083,80217,1,남제주화력#2_GSU,0.002795,0.11178,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,116.3,116,128,145,90083,1
90084,80218,1,제주LNG복합#1_GSU,0.00233,0.09319,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,139.5,140,153,174,90084,1
90084,80219,1,제주LNG복합#2_GSU,0.00233,0.09319,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,139.5,140,153,174,90084,1
90085,80220,1,한림복합#1_GSU,0.002662,0.10647,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,122.1,122,134,153,90085,1
90086,80221,1,제주내연#1_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,46.5,46,51,58,90086,1
90086,80222,1,제주내연#2_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,46.5,46,51,58,90086,1
90086,80223,1,제주내연#3_GSU,0.006989,0.27957,0.0,0.0,1.0,0.025,0.95,1.05,0.0,154,18.0,46.5,46,51,58,90086,1
40000,70000,M1,순천T1_MTr1,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70000,1
40000,70000,M2,순천T1_MTr2,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70000,1
40000,70000,M3,순천T1_MTr3,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70000,1
40000,70000,M4,순천T1_MTr4,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70000,1
40001,70001,M1,화양_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70001,1
40001,70001,M2,화양_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70001,1
40001,70001,M3,화양_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70001,1
40002,70002,M1,구의_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70002,1
40002,70002,M2,구의_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70002,1
40002,70002,M3,구의_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70002,1
40003,70003,M1,논현_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70003,1
40003,70003,M2,논현_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70003,1
40003,70003,M3,논현_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70003,1
40004,70004,M1,논일_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70004,1
40004,70004,M2,논일_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70004,1
40004,70004,M3,논일_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70004,1
40005,70005,M1,역삼_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70005,1
40005,70005,M2,역삼_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70005,1
40005,70005,M3,역삼_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70005,1
40005,70005,M4,역삼_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70005,1
40006,70006,M1,선릉_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70006,1
40006,70006,M2,선릉_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70006,1
40006,70006,M3,선릉_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70006,1
40006,70006,M4,선릉_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70006,1
40007,70007,M1,양지_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70007,1
40007,70007,M2,양지_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70007,1
40007,70007,M3,양지_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70007,1
40008,70008,M1,서초_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70008,1
40008,70008,M2,서초_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70008,1
40008,70008,M3,서초_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70008,1
40009,70009,M1,도곡_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70009,1
40009,70009,M2,도곡_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70009,1
40009,70009,M3,도곡_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70009,1
40009,70009,M4,도곡_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70009,1
40010,70010,M1,교대_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70010,1
40010,70010,M2,교대_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70010,1
40010,70010,M3,교대_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70010,1
40011,70011,M1,대치_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70011,1
40011,70011,M2,대치_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70011,1
40011,70011,M3,대치_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70011,1
40012,70012,M1,가락_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70012,1
40012,70012,M2,가락_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70012,1
40012,70012,M3,가락_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70012,1
40012,70012,M4,가락_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70012,1
40013,70013,M1,천호_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70013,1
40013,70013,M2,천호_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70013,1
40013,70013,M3,천호_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70013,1
40013,70013,M4,천호_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70013,1
40014,70014,M1,풍납_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70014,1
40014,70014,M2,풍납_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70014,1
40014,70014,M3,풍납_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70014,1
40014,70014,M4,풍납_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70014,1
40015,70015,M1,독산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70015,1
40015,70015,M2,독산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70015,1
40015,70015,M3,독산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70015,1
40016,70016,M1,봉천_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70016,1
40016,70016,M2,봉천_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70016,1
40016,70016,M3,봉천_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70016,1
40017,70017,M1,대림_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70017,1
40017,70017,M2,대림_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70017,1
40017,70017,M3,대림_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70017,1
40018,70018,M1,마곡_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70018,1
40018,70018,M2,마곡_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70018,1
40018,70018,M3,마곡_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70018,1
40019,70019,M1,등촌_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70019,1
40019,70019,M2,등촌_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70019,1
40019,70019,M3,등촌_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70019,1
40020,70020,M1,순화_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70020,1
40020,70020,M2,순화_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70020,1
40020,70020,M3,순화_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70020,1
40021,70021,M1,녹번_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70021,1
40021,70021,M2,녹번_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70021,1
40021,70021,M3,녹번_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70021,1
40023,70022,M1,노들_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70022,1
40023,70022,M2,노들_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70022,1
40023,70022,M3,노들_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70022,1
40024,70023,M1,영오_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70023,1
40024,70023,M2,영오_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70023,1
40024,70023,M3,영오_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70023,1
40025,70024,M1,여의_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70024,1
40025,70024,M2,여의_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70024,1
40025,70024,M3,여의_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70024,1
40026,70025,M1,마포_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70025,1
40026,70025,M2,마포_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70025,1
40026,70025,M3,마포_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70025,1
40027,70026,M1,상봉_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70026,1
40027,70026,M2,상봉_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70026,1
40027,70026,M3,상봉_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70026,1
40028,70027,M1,중계_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70027,1
40028,70027,M2,중계_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70027,1
40028,70027,M3,중계_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70027,1
40028,70027,M4,중계_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70027,1
40029,70028,M1,석촌_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70028,1
40029,70028,M2,석촌_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70028,1
40029,70028,M3,석촌_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70028,1
40029,70028,M4,석촌_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70028,1
40030,70029,M1,신당_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70029,1
40030,70029,M2,신당_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70029,1
40030,70029,M3,신당_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70029,1
40031,70030,M1,방산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70030,1
40031,70030,M2,방산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70030,1
40031,70030,M3,방산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70030,1
40032,70031,M1,서대문_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70031,1
40032,70031,M2,서대문_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70031,1
40032,70031,M3,서대문_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70031,1
40032,70031,M4,서대문_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70031,1
40033,70032,M1,용두_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70032,1
40033,70032,M2,용두_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70032,1
40033,70032,M3,용두_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70032,1
40034,70033,M1,돈암_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70033,1
40034,70033,M2,돈암_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70033,1
40034,70033,M3,돈암_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70033,1
40035,70034,M1,이수_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70034,1
40035,70034,M2,이수_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70034,1
40035,70034,M3,이수_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70034,1
40036,70035,M1,중앙_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70035,1
40036,70035,M2,중앙_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70035,1
40036,70035,M3,중앙_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70035,1
40037,70036,M1,운니_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70036,1
40037,70036,M2,운니_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70036,1
40037,70036,M3,운니_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70036,1
40038,70037,M1,원남_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70037,1
40038,70037,M2,원남_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70037,1
40038,70037,M3,원남_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70037,1
40039,70038,M1,방학_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70038,1
40039,70038,M2,방학_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70038,1
40039,70038,M3,방학_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70038,1
40039,70038,M4,방학_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70038,1
40040,70039,M1,연대_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70039,1
40040,70039,M2,연대_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70039,1
40040,70039,M3,연대_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70039,1
40041,70040,M1,강남_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70040,1
40041,70040,M2,강남_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70040,1
40041,70040,M3,강남_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70040,1
