from_bus,to_bus,id,name,r_pu,x_pu,b_pu,g_from_pu,b_from_pu,g_to_pu,b_to_pu,rate_a_mva,rate_b_mva,rate_c_mva,length_km,in_service,cable_km
40891,40000,2,154loop_syn순천1-순천T1_2,0.000796517,0.00724658,0.00586901,0.0,0.0,0.0,0.0,452.0,497.0,565.0,5.1,1,0.0
40891,40106,1,154loop_syn순천1-순천_1,0.000729763,0.00664502,0.00538164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.68,1,0.0
40891,40106,2,154loop_syn순천1-순천_2,0.000729763,0.00664502,0.00538164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.68,1,0.0
40428,40423,1,154loop_서시화-남정왕_1,0.000565,0.005145,0.004166,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.62,1,0.0
40428,40423,2,154loop_서시화-남정왕_2,0.000565,0.005145,0.004166,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.62,1,0.0
40428,40245,1,154loop_서시화-정왕_1,0.000566,0.005156,0.004176,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.63,1,0.0
40428,40245,2,154loop_서시화-정왕_2,0.000566,0.005156,0.004176,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.63,1,0.0
40435,40655,1,154loop_송강-신일_1,0.000287,0.002612,0.002115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.84,1,0.0
40435,40655,2,154loop_송강-신일_2,0.000287,0.002612,0.002115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.84,1,0.0
40435,40667,1,154loop_송강-신탄진_1,0.000722,0.006572,0.005323,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.63,1,0.0
40435,40667,2,154loop_송강-신탄진_2,0.000722,0.006572,0.005323,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.63,1,0.0
40436,40086,1,154loop_세교-SRC_1,0.00029865,0.0032037,0.1213605,0.0,0.0,0.0,0.0,430.0,473.0,538.0,5.43,1,5.43
40436,40086,2,154loop_세교-SRC_2,0.00029865,0.0032037,0.1213605,0.0,0.0,0.0,0.0,430.0,473.0,538.0,5.43,1,5.43
40436,40176,1,154loop_세교-오산_1,0.0003102,0.0033276,0.126054,0.0,0.0,0.0,0.0,430.0,473.0,538.0,5.64,1,5.64
40436,40176,2,154loop_세교-오산_2,0.0003102,0.0033276,0.126054,0.0,0.0,0.0,0.0,430.0,473.0,538.0,5.64,1,5.64
40439,40365,1,154loop_덕이-호수_1,0.000466,0.004241,0.003434,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.99,1,0.0
40439,40365,2,154loop_덕이-호수_2,0.000466,0.004241,0.003434,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.99,1,0.0
40439,40276,1,154loop_덕이-송포_1,0.000467,0.004249,0.003441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.99,1,0.0
40439,40276,2,154loop_덕이-송포_2,0.000467,0.004249,0.003441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.99,1,0.0
40445,40121,1,154loop_구리-SRC_1,0.000611,0.005557,0.004501,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.91,1,0.0
40445,40121,2,154loop_구리-SRC_2,0.000611,0.005557,0.004501,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.91,1,0.0
40445,40027,1,154loop_구리-상봉_1,0.001048,0.009542,0.007727,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.72,1,0.0
40445,40027,2,154loop_구리-상봉_2,0.001048,0.009542,0.007727,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.72,1,0.0
40895,40079,1,154제주_서제주변환소-신제주_1,0.000468,0.004258,0.003448,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.0,1,0.0
40895,40079,2,154제주_서제주변환소-신제주_2,0.000468,0.004258,0.003448,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.0,1,0.0
40079,40665,1,154제주_신제주-동제주_1,0.001229,0.011183,0.009057,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.88,1,0.0
40079,40665,2,154제주_신제주-동제주_2,0.001229,0.011183,0.009057,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.88,1,0.0
40078,40209,1,154제주_조천-성산_1,0.00348,0.031673,0.025651,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.31,1,0.0
40078,40209,2,154제주_조천-성산_2,0.00348,0.031673,0.025651,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.31,1,0.0
40209,40673,1,154제주_성산-표선_1,0.001946,0.017709,0.014342,0.0,0.0,0.0,0.0,452.0,497.0,565.0,12.47,1,0.0
40209,40673,2,154제주_성산-표선_2,0.001946,0.017709,0.014342,0.0,0.0,0.0,0.0,452.0,497.0,565.0,12.47,1,0.0
40673,40076,1,154제주_표선-한라_1,0.003,0.02731,0.022117,0.0,0.0,0.0,0.0,452.0,497.0,565.0,19.23,1,0.0
40673,40076,2,154제주_표선-한라_2,0.003,0.02731,0.022117,0.0,0.0,0.0,0.0,452.0,497.0,565.0,19.23,1,0.0
40076,40307,1,154제주_한라-신서귀_1,0.002228,0.020283,0.016426,0.0,0.0,0.0,0.0,452.0,497.0,565.0,14.28,1,0.0
40076,40307,2,154제주_한라-신서귀_2,0.002228,0.020283,0.016426,0.0,0.0,0.0,0.0,452.0,497.0,565.0,14.28,1,0.0
40307,90083,1,154제주_신서귀-남제주화력_1,0.000716,0.006522,0.005282,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.59,1,0.0
40307,90083,2,154제주_신서귀-남제주화력_2,0.000716,0.006522,0.005282,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.59,1,0.0
90083,40674,1,154제주_남제주화력-안덕_1,0.002535,0.023075,0.018687,0.0,0.0,0.0,0.0,452.0,497.0,565.0,16.25,1,0.0
90083,40674,2,154제주_남제주화력-안덕_2,0.002535,0.023075,0.018687,0.0,0.0,0.0,0.0,452.0,497.0,565.0,16.25,1,0.0
40675,40895,1,154제주_한림-서제주변환소_1,0.003502,0.031877,0.025816,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.45,1,0.0
40675,40895,2,154제주_한림-서제주변환소_2,0.003502,0.031877,0.025816,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.45,1,0.0
40894,40665,1,154제주_제주변환소-동제주_1,0.000967,0.008804,0.00713,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.2,1,0.0
40075,40665,1,154제주_산지-동제주_1,0.000464,0.004227,0.003423,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.98,1,0.0
40665,40076,1,154제주_동제주-한라_1,0.004722,0.042983,0.034811,0.0,0.0,0.0,0.0,452.0,497.0,565.0,30.27,1,0.0
40896,40675,1,154제주_금악-한림_1,0.000975,0.008877,0.007189,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.25,1,0.0
40897,40078,1,154제주_행원풍력-조천_1,0.002071,0.018855,0.01527,0.0,0.0,0.0,0.0,452.0,497.0,565.0,13.28,1,0.0
40898,40078,1,154제주_김녕풍력-조천_1,0.001377,0.012533,0.01015,0.0,0.0,0.0,0.0,452.0,497.0,565.0,8.83,1,0.0
40899,40078,1,154제주_동복풍력-조천_1,0.000714,0.006502,0.005266,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.58,1,0.0
40900,40673,1,154제주_가시리풍력-표선_1,0.0004,0.003638,0.002946,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.56,1,0.0
40901,40209,1,154제주_삼달풍력-성산_1,0.001642,0.014948,0.012106,0.0,0.0,0.0,0.0,452.0,497.0,565.0,10.53,1,0.0
40902,40675,1,154제주_탐라해상풍력-한림_1,0.002252,0.020499,0.016601,0.0,0.0,0.0,0.0,452.0,497.0,565.0,14.44,1,0.0
40903,40896,1,154제주_한경풍력-금악_1,0.002012,0.018312,0.01483,0.0,0.0,0.0,0.0,452.0,497.0,565.0,12.9,1,0.0
40904,40896,1,154제주_상명풍력-금악_1,0.000385266,0.00350745,0.0028405,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.47,1,0.0
40905,40199,1,154_해남변환소-연계_1,0.000968,0.008814,0.007138,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.21,1,0.0
40905,40199,2,154_해남변환소-연계_2,0.000968,0.008814,0.007138,0.0,0.0,0.0,0.0,452.0,497.0,565.0,6.21,1,0.0
40906,40280,1,154_진도변환소-연계_1,0.0010659,0.0114342,0.433143,0.0,0.0,0.0,0.0,430.0,473.0,538.0,19.38,1,19.38
40906,40280,2,154_진도변환소-연계_2,0.0010659,0.0114342,0.433143,0.0,0.0,0.0,0.0,430.0,473.0,538.0,19.38,1,19.38
40907,40294,1,154_완도변환소-연계_1,0.000744,0.006777,0.005488,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.77,1,0.0
40907,40294,2,154_완도변환소-연계_2,0.000744,0.006777,0.005488,0.0,0.0,0.0,0.0,452.0,497.0,565.0,4.77,1,0.0
40894,40905,1,HVDC_제주-본토_해남#1,0.001,0.01,0.0,0.0,0.0,0.0,0.0,300.0,330.0,375.0,92.5,1,0.0
40895,40906,1,HVDC_제주-본토_진도#2,0.001,0.01,0.0,0.0,0.0,0.0,0.0,400.0,440.0,500.0,106.8,1,0.0
40908,40907,1,HVDC_제주-본토_완도#3,0.001,0.01,0.0,0.0,0.0,0.0,0.0,200.0,220.0,250.0,95.9,1,0.0
20089,20079,1,HVDC_북당진-고덕,0.001,0.01,0.0,0.0,0.0,0.0,0.0,3000.0,3300.0,3750.0,25.6,1,0.0
90001,10004,1,lead_신고리_SW_1,4e-06,0.000145,0.073923,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.56,1,0.0
90001,10004,2,lead_신고리_SW_2,4e-06,0.000145,0.073923,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.56,1,0.0
90002,10004,1,lead_새울_SW_1,4e-06,0.00015,0.076369,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.64,1,0.0
90002,10004,2,lead_새울_SW_2,4e-06,0.00015,0.076369,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.64,1,0.0
90004,10007,1,lead_한울_SW_1,3e-06,9.2e-05,0.047022,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,1.63,1,0.0
90004,10007,2,lead_한울_SW_2,3e-06,9.2e-05,0.047022,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,1.63,1,0.0
90005,10007,1,lead_신한울_SW_1,4e-06,0.000125,0.063768,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.21,1,0.0
90005,10007,2,lead_신한울_SW_2,4e-06,0.000125,0.063768,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,2.21,1,0.0
90007,20053,1,lead_신월성_SW_1,0.0003,0.003219,0.067833,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,11.54,1,0.0
90007,20053,2,lead_신월성_SW_2,0.0003,0.003219,0.067833,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,11.54,1,0.0
90008,10001,1,lead_당진화력_SW_1,6.43587e-05,0.00215326,1.09765,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,37.99,1,0.0
90008,10001,2,lead_당진화력_SW_2,6.43587e-05,0.00215326,1.09765,0.0,0.0,0.0,0.0,7290.0,8019.0,9112.0,37.99,1,0.0
90009,20034,1,lead_태안화력_SW_1,0.001144,0.012276,0.25872,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,44.0,1,0.0
90009,20034,2,lead_태안화력_SW_2,0.001144,0.012276,0.25872,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,44.0,1,0.0
90010,20027,1,lead_하동화력_SW_1,0.000612317,0.00656534,0.138368,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,23.53,1,0.0
90010,20027,2,lead_하동화력_SW_2,0.000612317,0.00656534,0.138368,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,23.53,1,0.0
90011,20085,1,lead_영흥화력_SW_1,4e-05,0.000427,0.009001,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.53,1,0.0
90011,20085,2,lead_영흥화력_SW_2,4e-05,0.000427,0.009001,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.53,1,0.0
90012,20002,1,lead_보령화력_SW_1,0.000823,0.008831,0.186121,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,31.65,1,0.0
90012,20002,2,lead_보령화력_SW_2,0.000823,0.008831,0.186121,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,31.65,1,0.0
90013,20033,1,lead_신보령_SW_1,0.00172146,0.0184726,0.389315,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,66.21,1,0.0
90013,20033,2,lead_신보령_SW_2,0.00172146,0.0184726,0.389315,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,66.21,1,0.0
90014,20060,1,lead_삼천포_SW_1,2.60108e-05,0.000278841,0.00587668,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90014,20060,2,lead_삼천포_SW_2,2.60108e-05,0.000278841,0.00587668,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90015,40470,1,lead_신서천_SW_1,0.0047932,0.0436372,0.0353395,0.0,0.0,0.0,0.0,452.0,497.0,565.0,30.73,1,0.0
90015,40470,2,lead_신서천_SW_2,0.0047932,0.0436372,0.0353395,0.0,0.0,0.0,0.0,452.0,497.0,565.0,30.73,1,0.0
90016,40203,1,lead_동해화력_SW_1,0.000531795,0.00483722,0.00391685,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.4,1,0.0
90016,40203,2,lead_동해화력_SW_2,0.000531795,0.00483722,0.00391685,0.0,0.0,0.0,0.0,452.0,497.0,565.0,3.4,1,0.0
90017,20043,1,lead_북평_SW_1,8.7e-05,0.000937,0.019746,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,3.36,1,0.0
90017,20043,2,lead_북평_SW_2,8.7e-05,0.000937,0.019746,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,3.36,1,0.0
90018,20060,1,lead_고성하이_SW_1,0.000538,0.005769,0.12159,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,20.68,1,0.0
90018,20060,2,lead_고성하이_SW_2,0.000538,0.005769,0.12159,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,20.68,1,0.0
90019,20043,1,lead_강릉안인_SW_1,0.000889,0.009538,0.20101,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,34.19,1,0.0
90019,20043,2,lead_강릉안인_SW_2,0.000889,0.009538,0.20101,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,34.19,1,0.0
90020,20043,1,lead_삼척그린파워_SW_1,0.00125016,0.0134325,0.283078,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,48.16,1,0.0
90020,20043,2,lead_삼척그린파워_SW_2,0.00125016,0.0134325,0.283078,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,48.16,1,0.0
90021,20043,1,lead_삼척블루파워_SW_1,0.000392926,0.00421666,0.0888762,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,15.12,1,0.0
90021,20043,2,lead_삼척블루파워_SW_2,0.000392926,0.00421666,0.0888762,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,15.12,1,0.0
90022,20029,1,lead_평택화력_SW_1,0.00050752,0.00544608,0.114778,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,19.52,1,0.0
90022,20029,2,lead_평택화력_SW_2,0.00050752,0.00544608,0.114778,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,19.52,1,0.0
90023,20057,1,lead_서인천복합_SW_1,0.000285532,0.00306798,0.0646477,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.99,1,0.0
90023,20057,2,lead_서인천복합_SW_2,0.000285532,0.00306798,0.0646477,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.99,1,0.0
90024,20057,1,lead_신인천복합_SW_1,0.000271802,0.00291123,0.0613454,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.43,1,0.0
90024,20057,2,lead_신인천복합_SW_2,0.000271802,0.00291123,0.0613454,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.43,1,0.0
90025,20057,1,lead_인천복합_SW_1,0.000229404,0.00245954,0.0518411,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,8.82,1,0.0
90025,20057,2,lead_인천복합_SW_2,0.000229404,0.00245954,0.0518411,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,8.82,1,0.0
90026,20002,1,lead_보령복합_SW_1,0.00079794,0.00856251,0.180457,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,30.69,1,0.0
90026,20002,2,lead_보령복합_SW_2,0.00079794,0.00856251,0.180457,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,30.69,1,0.0
90029,20084,1,lead_울산화력_SW_1,7.488e-05,0.00080352,0.0169344,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,2.88,1,0.0
90029,20084,2,lead_울산화력_SW_2,7.488e-05,0.00080352,0.0169344,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,2.88,1,0.0
90030,40610,1,lead_군산복합_SW_1,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90030,40610,2,lead_군산복합_SW_2,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90031,20084,1,lead_영남복합_SW_1,0.000110247,0.00118273,0.0249263,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,4.24,1,0.0
90031,20084,2,lead_영남복합_SW_2,0.000110247,0.00118273,0.0249263,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,4.24,1,0.0
90032,20060,1,lead_통영에코_SW_1,0.000899,0.009647,0.203308,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,34.58,1,0.0
90032,20060,2,lead_통영에코_SW_2,0.000899,0.009647,0.203308,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,34.58,1,0.0
90033,20027,1,lead_율촌복합_SW_1,0.00027586,0.0029609,0.062408,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.61,1,0.0
90033,20027,2,lead_율촌복합_SW_2,0.00027586,0.0029609,0.062408,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,10.61,1,0.0
90034,20066,1,lead_당진복합_SW_1,0.000631934,0.00680878,0.143474,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,24.41,1,0.0
90034,20066,2,lead_당진복합_SW_2,0.000631934,0.00680878,0.143474,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,24.41,1,0.0
90035,20049,1,lead_포천복합_SW_1,0.000130061,0.00139448,0.0293902,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,5.0,1,0.0
90035,20049,2,lead_포천복합_SW_2,0.000130061,0.00139448,0.0293902,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,5.0,1,0.0
90036,20049,1,lead_동두천복합_SW_1,0.000250949,0.00268978,0.05669,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,9.64,1,0.0
90036,20049,2,lead_동두천복합_SW_2,0.000250949,0.00268978,0.05669,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,9.64,1,0.0
90037,20046,1,lead_파주복합_SW_1,0.000302533,0.00323838,0.0682532,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,11.59,1,0.0
90037,20046,2,lead_파주복합_SW_2,0.000302533,0.00323838,0.0682532,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,11.59,1,0.0
90038,20045,1,lead_여주복합_SW_1,0.000853655,0.00916291,0.193117,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,32.84,1,0.0
90038,20045,2,lead_여주복합_SW_2,0.000853655,0.00916291,0.193117,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,32.84,1,0.0
90040,40251,1,lead_부천복합_SW_1,0.00016775,0.0017995,0.0681675,0.0,0.0,0.0,0.0,430.0,473.0,538.0,3.05,1,3.05
90040,40251,2,lead_부천복합_SW_2,0.00016775,0.0017995,0.0681675,0.0,0.0,0.0,0.0,430.0,473.0,538.0,3.05,1,3.05
90041,20075,1,lead_부산복합_SW_1,9.87171e-05,0.00135149,0.802965,0.0,0.0,0.0,0.0,1023.0,1125.0,1279.0,8.98,1,8.98
90041,20075,2,lead_부산복합_SW_2,9.87171e-05,0.00135149,0.802965,0.0,0.0,0.0,0.0,1023.0,1125.0,1279.0,8.98,1,8.98
90042,20044,1,lead_영월복합_SW_1,0.000686513,0.00737068,0.155349,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,26.42,1,0.0
90042,20044,2,lead_영월복합_SW_2,0.000686513,0.00737068,0.155349,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,26.42,1,0.0
90043,40549,1,lead_대구복합_SW_1,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90043,40549,2,lead_대구복합_SW_2,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90044,40641,1,lead_청주복합_SW_1,0.000218,0.001982,0.001605,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.4,1,0.0
90044,40641,2,lead_청주복합_SW_2,0.000218,0.001982,0.001605,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.4,1,0.0
90045,20027,1,lead_광양_SW_1,0.000407273,0.00437348,0.092183,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,15.68,1,0.0
90045,20027,2,lead_광양_SW_2,0.000407273,0.00437348,0.092183,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,15.68,1,0.0
90046,20090,1,lead_서울복합_SW_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90046,20090,2,lead_서울복합_SW_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90047,40177,1,lead_오성복합_SW_1,0.000322874,0.00293944,0.0023805,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.07,1,0.0
90047,40177,2,lead_오성복합_SW_2,0.000322874,0.00293944,0.0023805,0.0,0.0,0.0,0.0,452.0,497.0,565.0,2.07,1,0.0
90048,20078,1,lead_안산복합_SW_1,8.24606e-05,0.000884761,0.0186401,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,3.17,1,0.0
90048,20078,2,lead_안산복합_SW_2,8.24606e-05,0.000884761,0.0186401,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,3.17,1,0.0
90049,20013,1,lead_동탄복합_SW_1,0.000158309,0.00169552,0.0357275,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,6.08,1,0.0
90049,20013,2,lead_동탄복합_SW_2,0.000158309,0.00169552,0.0357275,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,6.08,1,0.0
90050,20013,1,lead_화성복합_SW_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90050,20013,2,lead_화성복합_SW_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,1.0,1,0.0
90051,20065,1,lead_세종복합_SW_1,0.000249635,0.00268029,0.0564963,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,9.61,1,0.0
90051,20065,2,lead_세종복합_SW_2,0.000249635,0.00268029,0.0564963,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,9.61,1,0.0
90052,20066,1,lead_대산복합_SW_1,0.000776,0.008329,0.175526,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,29.85,1,0.0
90052,20066,2,lead_대산복합_SW_2,0.000776,0.008329,0.175526,0.0,0.0,0.0,0.0,2173.0,2390.0,2716.0,29.85,1,0.0
90053,40293,1,lead_위례복합_SW_1,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90053,40293,2,lead_위례복합_SW_2,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90054,40723,1,lead_미사복합_SW_1,0.000178238,0.00162133,0.00131326,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.14,1,0.0
90054,40723,2,lead_미사복합_SW_2,0.000178238,0.00162133,0.00131326,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.14,1,0.0
90055,40565,1,lead_청라복합_SW_1,6.545e-05,0.0007021,0.0265965,0.0,0.0,0.0,0.0,430.0,473.0,538.0,1.19,1,1.19
90055,40565,2,lead_청라복합_SW_2,6.545e-05,0.0007021,0.0265965,0.0,0.0,0.0,0.0,430.0,473.0,538.0,1.19,1,1.19
90056,40388,1,lead_판교복합_SW_1,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90056,40388,2,lead_판교복합_SW_2,0.000156,0.00142,0.00115,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.0,1,0.0
90057,40306,1,lead_광교복합_SW_1,0.000202,0.001843,0.001493,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.3,1,0.0
90057,40306,2,lead_광교복합_SW_2,0.000202,0.001843,0.001493,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.3,1,0.0
90058,40441,1,lead_별내복합_SW_1,0.00119296,0.0108497,0.0087853,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.65,1,0.0
90058,40441,2,lead_별내복합_SW_2,0.00119296,0.0108497,0.0087853,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.65,1,0.0
90059,40364,1,lead_삼송복합_SW_1,0.00020436,0.00185915,0.00150545,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.31,1,0.0
90059,40364,2,lead_삼송복합_SW_2,0.00020436,0.00185915,0.00150545,0.0,0.0,0.0,0.0,452.0,497.0,565.0,1.31,1,0.0
90060,40398,1,lead_소양강수력_SW_1,0.001278,0.011637,0.009424,0.0,0.0,0.0,0.0,452.0,497.0,565.0,8.19,1,0.0
90060,40398,2,lead_소양강수력_SW_2,0.001278,0.011637,0.009424,0.0,0.0,0.0,0.0,452.0,497.0,565.0,8.19,1,0.0
90061,40642,1,lead_충주수력_SW_1,0.001127,0.010258,0.008308,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.22,1,0.0
90061,40642,2,lead_충주수력_SW_2,0.001127,0.010258,0.008308,0.0,0.0,0.0,0.0,452.0,497.0,565.0,7.22,1,0.0
90062,40396,1,lead_화천수력_SW_1,0.002156,0.019628,0.015896,0.0,0.0,0.0,0.0,452.0,497.0,565.0,13.82,1,0.0
90062,40396,2,lead_화천수력_SW_2,0.002156,0.019628,0.015896,0.0,0.0,0.0,0.0,452.0,497.0,565.0,13.82,1,0.0
90063,40161,1,lead_청평수력_SW_1,0.0017956,0.0163468,0.0132388,0.0,0.0,0.0,0.0,452.0,497.0,565.0,11.51,1,0.0
90063,40161,2,lead_청평수력_SW_2,0.0017956,0.0163468,0.0132388,0.0,0.0,0.0,0.0,452.0,497.0,565.0,11.51,1,0.0
90064,40311,1,lead_팔당수력_SW_1,0.000795528,0.00724116,0.0058644,0.0,0.0,0.0,0.0,452.0,497.0,565.0,5.1,1,0.0
