Time_Index,KR_nuclear,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
4130,0.85,0,0.017169749,0.058406415,0.057110808,,0.39954386,0,0,0.420184232,0.103003301,0,0.328800111,0.022955791,0.064526941,0.387312708,0.05887568,0.059629543,0.423675493,0.044029109,0,0.389561562,0,0,0.385347062,0.064960474,0,0.369270217,0,0,0.374887341,0,0,0.356399379,0,0,0.390030441,0,0,0.310675486,0,0.094819421,0.402918944,0,0,0.42123418,0.132921591,0.301108084,0.328800111,0.022955791,0.064526941,0.371361116,0.031789456,0.24035573,0.429945361,0.14573587,0.026389386
4131,0.85,0,0.023795623,0.055857417,0.040940534,,0.494904346,0,0,0.513341411,0.114130571,0,0.393005298,0.020620519,0.027026782,0.488208449,0.071957607,0.063497956,0.526874864,0,0,0.495853008,0,0,0.47256468,0.066579814,0,0.464097629,0,0,0.467686896,0,0,0.434411116,0,0,0.480177041,0,0,0.409555016,0,0.190478469,0.508732767,0,0,0.519076262,0.123004502,0.291733483,0.393005298,0.020620519,0.027026782,0.447823259,0.03461824,0.258424928,0.522350811,0.127601785,0.041541751
4132,0.85,0,0.027526197,0.051095045,0.027253738,,0.468709005,0,0,0.51806539,0.09093422,0,0.411135115,0.017151084,0.013140449,0.434511285,0.069894939,0.080404496,0.5834503,0,0,0.482873804,0,0,0.47297384,0.040856977,0,0.46105383,0,0,0.468687572,0,0,0.476557413,0,0,0.500619133,0,0,0.409364115,0.015064015,0.231307069,0.526123943,0,0,0.581484829,0.083891029,0.329730381,0.411135115,0.017151084,0.013140449,0.488834382,0.030668813,0.271988974,0.58455443,0.112516176,0.036223145
4133,0.85,0,0.025980748,0.049250697,0.029891862,,0.437343253,0,0,0.515181236,0.065938081,0,0.423940357,0.013575917,0,0.465633524,0.102038227,0.127191709,0.568545656,0,0,0.402422757,0,0,0.428408201,0.018479684,0,0.415966384,0,0,0.459471189,0,0,0.465205498,0,0,0.473256167,0,0,0.398040562,0.015942354,0.20810643,0.456178431,0,0,0.578028448,0.068640068,0.386885149,0.423940357,0.013575917,0,0.490932769,0.022557252,0.219128504,0.612766442,0.076866719,0.033481631
4134,0.85,0.053856208,0.019152845,0.046889186,0.033979986,,0.522218216,0,0,0.510639526,0.047458153,0,0.45302865,0,0,0.525713549,0.102817755,0.123872993,0.561343102,0.033459851,0,0.41214343,0,0,0.481967439,0.011331614,0,0.426660501,0,0,0.485660909,0,0,0.435230922,0,0,0.484419178,0,0,0.420595568,0.021595859,0.195162968,0.487082652,0,0,0.572553626,0.10469115,0.407917678,0.45302865,0,0,0.501887373,0.019294965,0.168903904,0.592981907,0.065524494,0.033197
4135,0.85,0.151358884,0.007873861,0.045912834,0.044395128,,0.434504986,0,0,0.521534629,0.080488598,0,0.330673012,0,0,0.497688089,0.172172823,0.143347649,0.469745191,0.040337248,0,0.36814625,0,0,0.502296657,0.023035953,0,0.353176502,0,0,0.39410978,0,0,0.29215102,0,0,0.314696456,0,0,0.381884725,0.047152773,0.25176635,0.427798675,0,0,0.490268234,0.150333635,0.40313465,0.330673012,0,0,0.437502644,0.048422101,0.18079902,0.526912632,0.081398557,0.032368301
4136,0.85,0.279966917,0.004066804,0.044486549,0.055841374,,0.387165266,0,0,0.408247044,0.142523801,0,0.330901203,0.012031475,0.016542131,0.372804964,0.244079065,0.130331696,0.428574192,0.046169477,0,0.400824915,0,0,0.395910291,0.0617706,0,0.392320345,0,0,0.381482827,0,0,0.315290395,0,0,0.381859066,0,0,0.387760702,0.106359469,0.2891132,0.415814727,0.031706102,0,0.422161693,0.131541759,0.379138696,0.330901203,0.012031475,0.016542131,0.35538743,0.056506199,0.249028941,0.453358107,0.090252404,0.033704167
4137,0.85,0.389043118,0.001948742,0.032325847,0.063112627,,0.251423257,0.028205839,0,0.252621683,0.158688309,0,0.216396924,0.024201519,0.032577504,0.252124505,0.299226047,0.089219335,0.296078733,0.039134866,0,0.232768631,0.073887456,0,0.241321446,0.078290266,0,0.240337319,0.100805779,0,0.240565547,0.010734178,0,0.19614019,0,0,0.240218234,0,0,0.233654026,0.133274374,0.264310287,0.250702609,0.040572808,0,0.310681208,0.079667415,0.322628901,0.216396924,0.024201519,0.032577504,0.225790736,0.046270825,0.252132434,0.327915326,0.074072454,0.041928346
4138,0.85,0.477192613,0.001866855,0.026314956,0.068519255,,0.157334581,0,0,0.156297448,0.134664469,0,0.12318907,0.021752204,0.028998776,0.168211804,0.180272386,0.063427066,0.154518965,0.023694538,0,0.13218204,0,0,0.150989799,0.06450184,0,0.141416806,0.059392271,0,0.156904476,0.019329491,0,0.112012407,0,0,0.133074987,0,0,0.149015271,0.081602651,0.266828843,0.114859945,0.017660847,0,0.171232097,0.061620699,0.325529944,0.12318907,0.021752204,0.028998776,0.135317933,0.03358506,0.194099265,0.185462346,0.045229648,0.052155881
4139,0.85,0.527332185,0.001513135,0.022811396,0.074470345,,0.04571491,0,0,0.037979105,0.015954232,0,0.03229401,0,0.06471238,0.054879935,0.019702925,0,0.050638246,0.026199517,0,0.045841059,0.02389401,0,0.034069473,0,0,0.047500782,0.059173698,0,0.04614419,0.039297843,0,0.030775491,0.027879382,0,0.037776602,0,0,0.051982702,0.086838641,0.126186957,0.047692263,0.022426745,0,0.053547741,0.034562712,0.294063298,0.03229401,0,0.06471238,0.041118161,0,0.055025584,0.055557118,0.016922332,0.042211291
4140,0.85,0.549275103,0.001429848,0.024451069,0.072748099,,0,0,0,0,0.048517382,0,0,0.01975892,0.089559778,0,0,0,0,0.068708378,0,0,0,0,0,0.034799896,0,0,0.015648076,0,0,0.010526365,0,0,0.021096177,0,0,0,0,0,0.01745927,0.057636133,0,0.01100572,0,0,0.057866836,0.317363789,0,0.01975892,0.089559778,0,0.018354925,0.100651065,0,0.045018328,0.04481409
4141,0.85,0.517005977,0.002926024,0.032876674,0.073438779,,0,0.027035278,0,0,0.104860303,0,0,0.025500554,0.108255585,0,0.013829855,0,0,0.012560097,0,0,0,0,0,0.062450385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03952815,0,0,0,0,0.038559298,0.249710521,0,0.025500554,0.108255585,0,0.022915904,0.130793736,0,0.041992567,0.037688547
4142,0.85,0.446366384,0.009629682,0.053915592,0.091334866,,0,0.127000537,0,0,0.14537045,0,0,0.046211303,0.036138067,0,0.03616049,0.018395987,0,0,0,0,0,0,0,0.079964809,0,0,0,0,0,0.064270585,0,0,0,0,0,0,0,0,0,0.054305403,0,0,0,0,0.040814318,0.224118621,0,0.046211303,0.036138067,0,0.029229703,0.129211431,0,0,0.024498892
4143,0.85,0.373631734,0.023322509,0.092161989,0.132187533,,0,0.078081276,0,0,0.145445547,0,0,0.055424235,0.01944317,0,0.080296446,0.059455448,0,0.071700899,0,0,0,0,0,0.074004431,0,0,0,0,0,0.065838793,0,0,0.015390735,0,0,0,0,0,0,0.113933044,0,0.014919301,0,0,0.047598033,0.303035948,0,0.055424235,0.01944317,0,0.035809059,0.116489806,0,0,0
4144,0.85,0.274274861,0.044094685,0.111091769,0.150474639,,0,0.059045161,0,0,0.139648533,0,0,0.042641845,0,0,0.098619243,0.082074175,0,0.100652045,0,0,0,0,0,0.056787896,0,0,0,0,0,0.054006922,0,0,0.010134772,0,0,0.0121943,0,0,0.013343575,0.195678099,0,0.014837493,0,0,0.056200186,0.349303911,0,0.042641845,0,0,0.052472242,0.168851104,0,0,0
4145,0.85,0.149575996,0.058282311,0.125243351,0.16241024,,0,0.072424918,0,0,0.119539005,0,0,0.018714481,0,0,0.07885038,0.060336638,0,0.081656964,0,0,0.013907361,0,0,0.039564616,0,0,0,0,0,0.060198348,0,0,0,0,0,0.060408272,0,0,0.020617909,0.207233584,0,0.013365677,0,0,0.062430836,0.348035497,0,0.018714481,0,0,0.051493509,0.231578516,0,0,0.010536198
4146,0.85,0.052193034,0.022585622,0.077445581,0.07986191,,0,0.084198325,0,0,0.109600007,0,0,0,0,0,0.079403361,0.052147629,0,0.103535264,0,0,0.054352356,0,0,0.031201972,0,0,0.050890169,0,0,0.064068396,0,0,0,0,0,0.076447569,0,0,0.034263747,0.202815312,0,0.022395904,0,0,0.08692905,0.360827129,0,0,0,0,0.034675732,0.219921903,0,0,0.015373585
4147,0.85,0,0.032322909,0.068045847,0.085539889,,0,0.084641674,0,0,0.086224559,0,0,0,0.016667372,0,0.083865595,0.056655687,0,0.117894765,0,0,0.072945479,0,0,0.032900235,0,0,0.079843517,0,0,0.05712523,0,0,0,0,0,0.052968981,0,0,0.052445008,0.187128417,0,0.053735893,0,0,0.126013138,0.340672417,0,0,0.016667372,0,0.016438517,0.124254499,0,0,0.011224021
4148,0.85,0,0.031497077,0.053170743,0.08460543,,0,0.071936469,0,0,0.065504899,0,0,0,0.021699239,0,0.077929651,0.054547926,0,0.100851499,0,0,0.048308693,0,0,0.02818768,0,0,0.07208946,0,0,0.044971973,0,0,0,0,0,0.028839377,0,0,0.068407976,0.157562321,0,0.051996875,0,0,0.104873758,0.315234435,0,0,0.021699239,0,0.01167625,0.099140193,0,0,0
4149,0.85,0,0.029100123,0.046518538,0.097061044,,0,0.075812975,0,0,0.068292745,0,0,0,0.02053198,0,0.100229849,0.073078186,0,0.085564495,0,0,0.012282026,0,0,0.01940588,0,0,0.045714534,0,0,0.039996652,0,0,0,0,0,0.011661736,0,0,0.080946273,0.14777804,0,0.042168938,0,0,0.084420907,0.267465281,0,0,0.02053198,0,0.016481642,0.137565265,0,0.016137893,0
4150,0.85,0,0.026934292,0.04121065,0.108504619,,0,0.072426453,0,0,0.081392202,0,0,0,0.018734621,0,0.125388405,0.097479842,0,0.088830194,0,0,0,0,0,0.023146865,0,0,0.01510345,0,0,0.034159675,0,0,0,0,0,0,0,0,0.067809071,0.128424916,0,0.031818106,0,0,0.080887834,0.205419204,0,0,0.018734621,0,0.025616327,0.164786943,0,0,0
4151,0.85,0,0.024278512,0.038867707,0.098244964,,0.042581046,0.042712732,0,0.035903788,0.043072121,0,0.017065645,0,0,0.040081367,0.055599243,0.076991201,0.026327995,0.040140914,0,0.029910616,0,0,0.031175565,0.017434447,0,0.029448112,0,0,0.038767967,0.014653255,0,0.036602422,0,0,0.030161525,0,0,0.024319347,0.014957491,0.072391746,0.025735501,0.013424482,0,0.026119367,0.035791945,0.107581011,0.017065645,0,0,0.028778774,0,0.111541155,0.032045937,0,0
4152,0.85,0,0.022106485,0.03868491,0.087152941,,0.136527119,0.032548117,0,0.114711001,0.039211136,0,0.054519604,0,0.011967104,0.141998731,0.055979789,0.078963247,0.108761781,0.038745308,0,0.099375437,0,0,0.084877976,0.028060128,0,0.094621544,0,0,0.119134177,0,0,0.11116734,0,0,0.091626676,0,0,0.084578128,0.01500731,0.07931052,0.118827712,0.010315516,0,0.105683702,0.047488638,0.081071068,0.054519604,0,0.011967104,0.111927643,0,0.127509542,0.151543494,0,0
4153,0.85,0,0.017304489,0.032269708,0.08051156,,0.259104307,0.022797716,0,0.21358946,0.036684875,0,0.121885747,0,0.015205319,0.263019457,0.052746465,0.061119664,0.203183848,0.046651596,0,0.18604876,0,0,0.192224556,0.020150856,0,0.177763179,0,0,0.233485631,0,0,0.246793106,0,0,0.184528059,0,0,0.166086265,0.013773637,0.080510215,0.211406938,0,0,0.195819804,0.062574375,0.075765409,0.121885747,0,0.015205319,0.211132732,0.013824126,0.14171735,0.29548955,0.014650672,0
4154,0.85,0,0.013708667,0.028503858,0.079609875,,0.383068448,0,0,0.338021421,0.073787459,0,0.175296719,0,0,0.403084058,0.031626148,0.038775303,0.27930298,0.049186035,0,0.259483159,0,0,0.297741817,0.038180989,0,0.259250595,0,0,0.354557884,0,0,0.292400795,0,0,0.257185336,0,0,0.235584373,0.012991282,0.067692746,0.217563405,0,0,0.297849901,0.090582777,0.078988122,0.175296719,0,0,0.300362155,0.018856194,0.137391788,0.422983529,0.022657346,0
4155,0.85,0,0.00877958,0.027851979,0.093608412,,0.457784697,0,0,0.382061392,0.120124986,0,0.202608567,0.023878193,0,0.474041111,0.017771435,0.022319875,0.338180132,0.063277154,0,0.281800551,0,0,0.330487398,0.078786458,0,0.288475846,0,0,0.426429052,0,0,0.38177781,0,0,0.309168663,0,0,0.2871808,0,0.054121449,0.274923728,0,0,0.368283131,0.111325745,0.074624609,0.202608567,0.023878193,0,0.343300086,0.025214402,0.127080859,0.515699707,0.022040625,0.013743362
4156,0.85,0,0.007216819,0.027219101,0.11270199,,0.505493396,0,0,0.416603053,0.126712013,0,0.274536038,0.027643747,0,0.519884643,0,0,0.382749368,0.089264362,0,0.171600188,0,0,0.363860144,0.075106436,0,0.21972595,0,0,0.471598006,0,0,0.427512774,0,0,0.304170191,0,0,0.272868726,0,0.022799902,0.266439134,0,0,0.403160436,0.131266918,0.06434063,0.274536038,0.027643747,0,0.389067681,0.027505391,0.100604619,0.570021171,0.011506739,0.015936668
4157,0.85,0,0.007090269,0.031100904,0.105515701,,0.480158117,0,0,0.511954763,0.088197872,0,0.336218942,0.02159134,0,0.499600578,0,0,0.45191117,0.105284552,0,0.229432075,0,0,0.456788887,0.048943002,0,0.254957121,0,0,0.451899521,0,0,0.426610526,0,0,0.341776802,0,0,0.294775086,0,0,0.303250581,0,0,0.455659602,0.145911102,0.062595299,0.336218942,0.02159134,0,0.426320751,0.029790083,0.070761832,0.591584292,0,0
4158,0.85,0.019234965,0.000482997,0.011729178,0.108250448,,0.463359919,0,0,0.468532389,0.086203264,0,0.310503736,0.020888546,0,0.467392059,0,0,0.464341291,0.0894443,0,0.254873592,0,0,0.415625247,0.057583507,0,0.283978345,0,0,0.446640887,0,0,0.437310928,0,0,0.378054532,0,0,0.34191835,0,0,0.391207879,0.015772939,0,0.435386027,0.118229318,0.039968746,0.310503736,0.020888546,0,0.431312098,0.039941752,0.052550625,0.553189922,0,0
4159,0.85,0.059443814,0.004074566,0.045142051,0.110476596,,0.468169552,0,0,0.398880522,0.090649768,0,0.300040331,0.027583428,0,0.45055209,0,0,0.406598785,0.099645587,0,0.337868964,0,0,0.378970576,0.060434943,0,0.337270983,0,0,0.429452336,0,0,0.344779534,0,0,0.374223973,0,0,0.338815121,0,0,0.364139763,0,0,0.397723878,0.118481932,0.030894442,0.300040331,0.027583428,0,0.33205361,0.030516009,0.031373977,0.51449649,0,0.010181729
4160,0.85,0.121154337,0.00620764,0.057506971,0.10922663,,0.393293542,0,0,0.347752964,0.082698096,0,0.265894845,0.018567428,0,0.418831607,0.012120778,0.024113469,0.300835437,0.065248447,0,0.319313215,0,0,0.336182197,0.058346507,0,0.324661631,0,0,0.36231018,0,0,0.298827819,0,0,0.320460228,0.028726344,0,0.307209594,0,0,0.286383268,0,0,0.320748937,0.084585204,0.037572951,0.265894845,0.018567428,0,0.278104665,0.018469265,0.038533939,0.385743599,0,0
4161,0.85,0.176409524,0.009467671,0.082831926,0.103797827,,0.257096781,0,0,0.17023227,0.119668566,0,0.123967257,0.028070712,0,0.280617445,0.054026806,0.082482723,0.246928646,0.073465035,0,0.106840025,0,0,0.16733417,0.080969063,0,0.126209294,0.011020491,0,0.215008449,0,0,0.202732752,0,0,0.135336039,0.011845572,0,0.183908791,0,0.042949243,0.203436515,0,0,0.268303601,0.065726853,0.032736162,0.123967257,0.028070712,0,0.18655732,0.021342881,0.052175018,0.290827384,0,0
4162,0.85,0.27022998,0.01305213,0.11565745,0.110781177,,0.110275973,0,0,0.111465436,0.10519505,0,0.114700114,0.01265595,0,0.124228748,0.087688837,0.120008753,0.122447523,0.05531316,0,0.105577058,0,0,0.121978026,0.057867768,0,0.104743054,0,0,0.113969558,0,0,0.140732946,0,0,0.112347932,0.011431502,0,0.114677908,0,0.068940777,0.109588705,0,0,0.130835981,0.04523367,0.032387221,0.114700114,0.01265595,0,0.094981717,0.016940863,0.063362289,0.177564676,0,0
4163,0.85,0.33311044,0.03352949,0.15073662,0.105365504,,0.030992052,0,0,0.028148189,0.07365962,0,0.033879004,0,0.024230136,0.039577575,0.061143019,0.122856389,0.047688293,0.039828899,0,0.035002992,0,0,0.030062416,0.034107479,0,0.035750662,0,0,0.03312267,0,0,0.043684747,0,0,0.036816034,0,0,0.036928755,0,0.080267565,0.044525122,0,0,0.047986583,0.034197261,0.017457617,0.033879004,0,0.024230136,0.032694923,0.012077396,0.039260232,0.053146233,0,0
4164,0.85,0.380767347,0.057571547,0.176617358,0.097988847,,0,0,0,0,0.089398142,0,0,0,0.023943366,0,0.037987941,0.108961396,0,0,0,0,0,0,0,0.03974761,0,0,0.011397846,0,0,0.021092351,0,0,0,0,0,0,0,0,0,0.088049514,0,0,0,0,0.033963532,0.024414736,0,0,0.023943366,0,0.021400209,0.07882515,0,0,0
4165,0.85,0.450493677,0.079021263,0.197479891,0.103081618,,0,0,0,0,0.085343327,0,0,0.014337506,0,0,0.0204928,0.056033996,0,0,0,0,0.014949106,0,0,0.042482356,0,0,0.035089523,0,0,0.011643872,0,0,0,0,0,0.020139423,0,0,0,0.062384442,0,0,0,0,0.019889849,0.022542369,0,0.014337506,0,0,0.026350608,0.109731356,0,0,0
4166,0.85,0.416619025,0.09670439,0.223211425,0.123903461,,0,0,0,0,0.074043392,0,0,0.013853629,0,0,0.014869277,0.040416434,0,0,0,0,0.030950039,0,0,0.029799905,0,0,0.024780873,0,0,0,0,0,0,0,0,0.01641504,0,0,0,0.046267238,0,0,0,0,0.023714833,0.022069002,0,0.013853629,0,0,0.026754065,0.099896593,0,0,0
4167,0.85,0.404342904,0.114974889,0.252886718,0.151171467,,0,0,0,0,0.055312897,0,0,0,0,0,0.020355479,0.033705662,0,0.027290368,0,0,0.030324211,0,0,0,0,0,0.021436749,0,0,0,0,0,0,0,0,0.016614791,0,0,0,0.034809492,0,0.013467171,0,0,0.042632714,0.02750318,0,0,0,0,0.031818035,0.105841837,0,0,0
4168,0.85,0.296224268,0.12285119,0.261820712,0.15821519,,0,0.03592896,0,0,0.052665918,0,0,0,0,0,0.025704744,0.020247261,0,0.023699449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025099573,0,0,0,0,0.034376849,0.017318869,0,0,0,0,0.02450781,0.078087588,0,0.016507868,0
4169,0.85,0.173718034,0.120857431,0.25547353,0.159180195,,0,0.04392192,0,0,0.029037519,0,0,0,0,0,0.044155862,0.01083412,0,0.042519884,0,0,0,0,0,0,0,0,0.020552811,0,0,0.012514883,0,0,0,0,0,0,0,0,0.012488034,0.013877755,0,0.010081079,0,0,0.030445596,0.012489005,0,0,0,0,0.010846117,0.041874046,0,0,0
4170,0.85,0.054923625,0.078789995,0.121610489,0.080448449,,0,0.038863214,0,0,0,0,0,0,0,0,0.047552402,0.011662686,0,0.052790995,0,0,0.010000644,0,0,0,0,0,0.033337679,0,0,0.015006501,0,0,0,0,0,0.017697921,0,0,0.023722268,0,0,0.014308547,0,0,0.036433832,0.011567981,0,0,0,0,0,0.024921045,0,0,0
4171,0.85,0,0.113954757,0.136456386,0.089863177,,0,0.015940842,0,0,0,0,0,0,0,0,0.031004943,0,0,0.046710568,0,0,0,0,0,0,0,0,0.021069531,0,0,0,0,0,0,0,0,0.016571993,0,0,0.016984524,0,0,0,0,0,0.030302405,0,0,0,0,0,0,0.022860195,0,0,0
4172,0.85,0,0.120580922,0.125786199,0.080528504,,0,0.014225019,0,0,0.012156363,0,0,0,0,0,0.017940416,0,0,0.029188489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020888138,0,0,0,0,0,0,0.019891321,0,0,0
4173,0.85,0,0.10658179,0.123873719,0.073432017,,0,0.014764258,0,0,0.027641201,0,0,0,0,0,0,0,0,0.012327015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015916654,0,0,0,0,0,0,0.02282365,0,0,0
4174,0.85,0,0.091246359,0.128757686,0.072891442,,0,0.010562585,0,0,0.023779549,0,0,0,0,0,0,0,0,0.012967277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257966,0,0,0,0,0,0.011005869,0.041865421,0,0,0
4175,0.85,0,0.085382384,0.137577797,0.078614858,,0.042532436,0,0,0.035315199,0,0,0.021443076,0,0,0.038740754,0,0,0.024805545,0,0,0.035167702,0,0,0.029308312,0,0,0.037917392,0,0,0.042854393,0,0,0.047568093,0,0,0.038736627,0,0,0.035272124,0,0,0.029127768,0,0,0.023501745,0,0,0.021443076,0,0,0.026628337,0,0.029836319,0.032209553,0,0
4176,0.85,0,0.083354065,0.148494557,0.083181981,,0.149168435,0,0,0.099777576,0,0,0.062613459,0,0,0.141654113,0,0,0.106862606,0,0,0.091713549,0,0,0.08233607,0,0,0.100561755,0,0,0.141952665,0,0,0.153068526,0,0,0.104370234,0,0,0.111134995,0,0,0.094350136,0,0,0.102475717,0.023646843,0.013266245,0.062613459,0,0,0.08407544,0,0.039837202,0.125378559,0,0
4177,0.85,0,0.080042386,0.145363445,0.084371758,,0.294225514,0,0,0.225025197,0,0,0.126287844,0,0,0.286930095,0,0,0.207699012,0,0,0.228018035,0,0,0.176713512,0,0,0.244253908,0,0,0.284763604,0,0,0.271570376,0,0,0.232528527,0,0,0.239389733,0,0,0.171100097,0,0,0.219790247,0.025750169,0.020666569,0.126287844,0,0,0.176692605,0,0.035108164,0.244022667,0,0
4178,0.85,0,0.080808383,0.138350634,0.082513018,,0.379487851,0,0,0.318483971,0,0,0.195774226,0,0,0.373770189,0,0,0.323944593,0,0,0.318983586,0,0,0.288958509,0,0,0.317671028,0,0,0.356797334,0,0,0.372485849,0,0,0.301941664,0,0,0.309512794,0,0,0.312741966,0,0,0.314967001,0.036886449,0.032486959,0.195774226,0,0,0.262210194,0,0.037285586,0.287849129,0,0
4179,0.85,0,0.084270411,0.130521945,0.083737314,,0.407540403,0,0,0.415693629,0,0,0.291803065,0,0,0.440208684,0,0,0.345327974,0,0,0.432283395,0,0,0.352862232,0,0,0.435648985,0,0,0.415770373,0,0,0.463945023,0,0,0.397811769,0,0,0.426709523,0,0,0.388916242,0,0,0.337369862,0.032669185,0.034287477,0.291803065,0,0,0.368396576,0,0.037183788,0.352403654,0,0
4180,0.85,0,0.083894843,0.119951805,0.081159665,,0.417679162,0,0,0.4251917,0,0,0.366443617,0,0,0.455570255,0,0,0.34778857,0,0,0.419161374,0,0,0.395770957,0,0,0.420823366,0,0,0.430104258,0,0,0.509928106,0,0,0.382991666,0,0,0.439246875,0,0,0.395619099,0,0,0.364488301,0.027685143,0.02819825,0.366443617,0,0,0.384635946,0,0.024300908,0.427612221,0.013053855,0
4181,0.85,0,0.077994486,0.100718902,0.065421176,,0.538470381,0,0,0.48426992,0,0,0.445849748,0,0,0.527045343,0,0,0.37919264,0,0,0.488214077,0,0,0.495712139,0,0,0.503520416,0,0,0.52818524,0,0,0.493014428,0,0,0.465977964,0,0,0.506407199,0,0,0.444751051,0,0,0.412015972,0.022428261,0.02356832,0.445849748,0,0,0.454848718,0,0.01705597,0.420995246,0.023788992,0
4182,0.85,0.04525017,0.053101382,0.06972295,0.042384388,,0.488982996,0,0,0.459481088,0,0,0.434953733,0,0,0.483344139,0,0,0.425262072,0,0,0.435375188,0,0,0.478588592,0,0,0.461130083,0,0,0.484236454,0,0,0.43051232,0,0,0.430982796,0,0,0.478599248,0,0,0.451233372,0,0,0.446573828,0.021514259,0.025129366,0.434953733,0,0,0.440516095,0,0.013674889,0.382995632,0.033393385,0
4183,0.85,0.162523712,0.041147658,0.050694595,0.031745798,,0.459437264,0,0,0.433918492,0.018880385,0,0.445443726,0,0,0.46515811,0.024441524,0,0.364566523,0,0,0.451534172,0,0,0.439803521,0.012087242,0,0.459980221,0,0,0.448831055,0,0,0.375482532,0,0,0.474495828,0,0,0.422411591,0,0,0.366840191,0,0,0.383410378,0.019123024,0.025694351,0.445443726,0,0,0.393891377,0,0,0.463416157,0.029456242,0
4184,0.85,0.311184822,0.045878579,0.041969329,0.022212392,,0.385100447,0,0,0.243175116,0,0,0.310750779,0,0,0.396475749,0.039259738,0.012390715,0.29006204,0,0,0.342854852,0,0,0.27065744,0,0,0.338726715,0,0,0.354915567,0,0,0.264052157,0,0,0.331438819,0,0,0.329852657,0.010001923,0,0.311356647,0,0,0.271899953,0.025084118,0.024337165,0.310750779,0,0,0.24437061,0,0,0.291563575,0.023400037,0.012422565
4185,0.85,0.440743164,0.065479242,0.042872608,0.023416626,,0.246279199,0.042251665,0,0.142200913,0,0,0.212319559,0.011115406,0.011381645,0.253011646,0.060207389,0.02086468,0.220089141,0.01379687,0,0.232384383,0,0,0.175647433,0,0,0.230972457,0,0,0.237158289,0,0,0.213363502,0,0,0.235428145,0,0,0.23314287,0.023537119,0.012401485,0.237146461,0,0,0.211378701,0.036055605,0.029140039,0.212319559,0.011115406,0.011381645,0.164026491,0,0,0.151029232,0.017107884,0.016298465
4186,0.85,0.525866287,0.076120434,0.04657845,0.032842756,,0.146925337,0.023117273,0,0.100715014,0,0,0.125847943,0.015512622,0.014342243,0.150986548,0.052449014,0.020171978,0.109143266,0.023286487,0,0.124561392,0,0,0.117033478,0,0,0.129938902,0,0,0.141735415,0,0,0.130516022,0,0,0.136369028,0,0,0.13537841,0.026103655,0,0.108570106,0,0,0.11505332,0.039629707,0.029583409,0.125847943,0.015512622,0.014342243,0.091111051,0,0,0.056500086,0.014888339,0.028121743
4187,0.85,0.581413412,0.072518807,0.042333853,0.034882035,,0.047448982,0.031590525,0,0.03849971,0,0,0.039421697,0,0,0.05515319,0.015077019,0,0.04794567,0,0,0.054667987,0.050496356,0,0.033943716,0,0,0.054653037,0.066606787,0,0.048210582,0,0,0.044759469,0,0,0.046897987,0,0,0.056751731,0.029650393,0,0.050380072,0.014471115,0,0.046616036,0.045681509,0.024282383,0.039421697,0,0,0.03765441,0.019400733,0,0.023066704,0.011690093,0
