Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one
545,0.050589449,0.56015378,0.639555877,0.676876483,
546,0,0.440686589,0.600714481,0.663078,
547,0,0.395558347,0.579813962,0.675655924,
548,0,0.329839446,0.522834666,0.629921376,
549,0,0.3228479,0.524068787,0.649479975,
550,0,0.375880298,0.596263656,0.703940404,
551,0,0.408922607,0.639498125,0.706923947,
552,0,0.462899336,0.693064548,0.730261123,
553,0,0.499603201,0.707668995,0.742409845,
554,0,0.511642893,0.687696057,0.725772379,
555,0,0.519754057,0.681929626,0.712251035,
556,0,0.509105563,0.665236657,0.699465461,
557,0,0.47565595,0.63708771,0.686025413,
558,0,0.351963273,0.628481238,0.714935664,
559,0,0.342811045,0.532311924,0.648559214,
560,0.154881078,0.39633051,0.512528973,0.619287089,
561,0.348653748,0.470879626,0.459671007,0.619821278,
562,0.51541981,0.554726656,0.523834578,0.659310418,
563,0.611846678,0.660955923,0.636977824,0.70875571,
564,0.649853051,0.720750775,0.754701249,0.766222292,
565,0.612859413,0.756513063,0.813753464,0.808395607,
566,0.535341402,0.778387087,0.838265859,0.836922203,
567,0.375401267,0.720060549,0.832383072,0.834458,
568,0.216877403,0.61061098,0.80262655,0.81258611,
569,0.059889649,0.455235573,0.77267141,0.817267226,
570,0,0.270508951,0.66896988,0.831412265,
571,0,0.23009978,0.624020836,0.820771054,
572,0,0.259668073,0.629487709,0.785322583,
573,0,0.22467247,0.643261935,0.75624949,
574,0,0.220276858,0.664638478,0.753178732,
575,0,0.211910964,0.675605137,0.751386081,
576,0,0.185662028,0.676446532,0.757312755,
577,0,0.173190223,0.676259962,0.775966729,
578,0,0.179878952,0.692477834,0.796480488,
579,0,0.18578746,0.708566066,0.800551648,
580,0,0.184654934,0.727018767,0.793766765,
581,0,0.169374315,0.732304168,0.783008922,
582,0,0.117382537,0.677458522,0.816236066,
583,0,0.131140649,0.694137023,0.822946991,
584,0.165319268,0.159616609,0.710193704,0.812569657,
585,0.363690375,0.150880335,0.702147923,0.805181375,
586,0.493599908,0.195848388,0.709758208,0.820191825,
587,0.599478755,0.215828967,0.71554394,0.829947175,
588,0.640676312,0.256388338,0.717342921,0.839271559,
589,0.626067532,0.321169831,0.736447542,0.854249582,
590,0.544213303,0.386903593,0.750473095,0.858513333,
591,0.363971341,0.418909478,0.757534422,0.864825524,
592,0.170696213,0.41946109,0.768828403,0.870167009,
593,0.024536168,0.415854018,0.789105077,0.874547025,
594,0,0.254869508,0.750668975,0.875001214,
595,0,0.284253197,0.768187433,0.876821728,
596,0,0.32083357,0.765941539,0.875422788,
597,0,0.346308885,0.775640332,0.875534647,
598,0,0.336352108,0.794161437,0.878180101,
599,0,0.306964111,0.797152645,0.87941337,
600,0,0.305889101,0.803154759,0.880359585,
601,0,0.312678017,0.815252675,0.882546032,
602,0,0.322550225,0.817948253,0.882322975,
603,0,0.327060169,0.824974076,0.883087465,
604,0,0.314620827,0.823077955,0.882656618,
605,0,0.297385361,0.817646665,0.881286351,
606,0,0.198323809,0.763056968,0.875728852,
607,0,0.211839005,0.770198495,0.874985441,
608,0.155701853,0.250230323,0.780324513,0.876558098,
609,0.348447384,0.257669897,0.780747737,0.877279705,
610,0.498749475,0.263688136,0.767769986,0.875058276,
611,0.593566029,0.280825333,0.761759079,0.874953575,
612,0.638302524,0.305625171,0.756249335,0.87461586,
613,0.610806965,0.320611532,0.752508099,0.873958936,
614,0.542377628,0.327398765,0.750040239,0.873687939,
615,0.408625187,0.304626468,0.741894718,0.873283671,
616,0.233378897,0.260251824,0.728943448,0.872062352,
617,0.069495285,0.210882704,0.712274514,0.869137981,
618,0,0.136137025,0.562060952,0.801644652,
619,0,0.123413146,0.52222236,0.760719727,
620,0,0.113137255,0.525106305,0.772155993,
621,0,0.108674794,0.536337171,0.777252091,
622,0,0.10240799,0.509416585,0.731693533,
623,0,0.090547591,0.460655046,0.68332664,
624,0,0.076108569,0.407874323,0.643865619,
625,0,0.070270877,0.391452395,0.622722714,
626,0,0.077952129,0.39895613,0.599122499,
627,0,0.084433656,0.405384384,0.586960907,
628,0,0.084112197,0.396544606,0.575908951,
629,0,0.077895582,0.358873366,0.52245642,
630,0,0.052297688,0.21729036,0.366198777,
631,0,0.039141072,0.178540372,0.298493811,
632,0.176276558,0.026575545,0.152812602,0.235240597,
633,0.392473995,0.014569021,0.122099489,0.204956489,
634,0.540731655,0.013050871,0.118932019,0.178204533,
635,0.63148684,0.012612477,0.121024984,0.162591253,
636,0.684774903,0.010675535,0.112317373,0.172427356,
637,0.656714455,0.008531503,0.10720167,0.178406747,
638,0.582459354,0.010245529,0.132303779,0.178367785,
639,0.45332791,0.010878458,0.144024689,0.17217619,
640,0.26492624,0.008104962,0.133011934,0.159259352,
641,0.076717737,0.009455297,0.115099426,0.151083417,
642,0,0.007600783,0.080607802,0.116562587,
643,0,0.004676688,0.069562694,0.088797378,
644,0,0.013558251,0.091010158,0.102637367,
645,0,0.030524053,0.107657824,0.10661764,
646,0,0.018901733,0.111954037,0.112706682,
647,0,0.022054827,0.113027867,0.124525582,
648,0,0.037375553,0.140371725,0.147435906,
649,0,0.048416429,0.173339419,0.180336835,
650,0,0.06207856,0.210853704,0.203506389,
651,0,0.074724168,0.235818195,0.23453594,
652,0,0.077866095,0.21385729,0.222417943,
653,0,0.07143414,0.201801149,0.227385678,
654,0,0.056222515,0.168876525,0.22572579,
655,0,0.078155365,0.164187048,0.201622949,
656,0.102391963,0.094258834,0.181785977,0.226616014,
657,0.287774818,0.107668577,0.176462459,0.23243803,
658,0.443727684,0.133862116,0.168257978,0.258368011,
659,0.536489676,0.188242815,0.179666947,0.310738494,
660,0.549584135,0.278209914,0.211813008,0.358726208,
661,0.507902068,0.36865191,0.275781364,0.478659931,
662,0.430423848,0.476804539,0.426099843,0.674220804,
663,0.354840866,0.52821113,0.604913087,0.808096179,
664,0.170443549,0.463793691,0.695652481,0.863346279,
665,0.033237054,0.469313304,0.752907785,0.875706923,
666,0,0.228650531,0.672468068,0.832920294,
667,0,0.285035928,0.607135474,0.737495095,
668,0,0.343624721,0.580309574,0.726580935,
669,0,0.318252618,0.590711975,0.765964887,
670,0,0.329101513,0.639651454,0.804387704,
671,0,0.320349024,0.650778391,0.806883461,
672,0,0.316451286,0.669246039,0.828113243,
673,0,0.319182704,0.707190689,0.843433078,
674,0,0.319330544,0.72120409,0.845732029,
675,0,0.31843729,0.711639256,0.830269909,
676,0,0.326045761,0.670316982,0.806467803,
677,0,0.331111058,0.617438485,0.787082064,
678,0,0.099866308,0.522397049,0.774436038,
679,0,0.122805097,0.506803793,0.757161172,
680,0.126542653,0.138510633,0.498623347,0.765113914,
681,0.308290915,0.172632943,0.503353027,0.767240302,
682,0.439493395,0.265201658,0.509435431,0.752037032,
683,0.51787297,0.382547394,0.499362459,0.724079827,
684,0.540357759,0.507510876,0.506273416,0.733417655,
685,0.528125017,0.541658854,0.555101959,0.777807362,
686,0.503394602,0.549804239,0.622560861,0.811639729,
687,0.409602191,0.490731644,0.640725846,0.813347838,
688,0.227486877,0.418300873,0.642324583,0.81073332,
689,0.062647936,0.372633104,0.646879649,0.814080702,
690,0,0.208988688,0.479100481,0.706905825,
691,0,0.230586087,0.44911292,0.681555573,
692,0,0.265596686,0.447439063,0.668223087,
693,0,0.2649898,0.47649039,0.680722108,
694,0,0.230677183,0.465060504,0.667737231,
695,0,0.202690515,0.454534527,0.669862882,
696,0,0.171356934,0.418101961,0.639084648,
697,0,0.146081073,0.373498293,0.593423634,
698,0,0.13183941,0.339698786,0.538680346,
699,0,0.134760281,0.333569257,0.482440596,
700,0,0.148190931,0.313980302,0.429877682,
701,0,0.147466574,0.25737183,0.365559959,
702,0,0.081811353,0.187232656,0.32934544,
703,0,0.091422082,0.150176672,0.238815061,
704,0.171384114,0.08786912,0.134942562,0.181812701,
705,0.371525199,0.096578128,0.098349719,0.145822112,
706,0.510468465,0.124611438,0.070237535,0.137407022,
707,0.602001457,0.183243639,0.070250469,0.151325324,
708,0.635989295,0.195621536,0.080416412,0.188271932,
709,0.600877678,0.200165423,0.114031963,0.261033827,
710,0.472175312,0.225581269,0.166033654,0.308213777,
711,0.309727873,0.241693776,0.197945478,0.298417914,
712,0.13008651,0.192367951,0.194538639,0.285083226,
713,0.024185582,0.165180289,0.187389113,0.262181402,
714,0,0.112606294,0.136871504,0.181934394,
715,0,0.111048698,0.140604467,0.187568433,
716,0,0.119740894,0.158309032,0.203638994,
717,0,0.147929047,0.186498234,0.225244438,
718,0,0.146640069,0.227493356,0.254977989,
719,0,0.141494632,0.228543497,0.264643728,
720,0,0.132295505,0.229623999,0.272279991,
721,0,0.118606162,0.226490451,0.271487749,
722,0,0.115688921,0.213448098,0.238365544,
723,0,0.109094456,0.175290768,0.183411857,
724,0,0.104013316,0.139439615,0.134033464,
725,0,0.104404991,0.119109463,0.089344416,
726,0,0.026336785,0.091738153,0.098286212,
727,0,0.023451118,0.070706609,0.097510682,
728,0.143990161,0.022639336,0.053192837,0.084247764,
729,0.319927787,0.034709407,0.041582853,0.064787599,
730,0.424532528,0.042847857,0.031408851,0.05108415,
731,0.450716267,0.054188444,0.014574533,0.038970627,
732,0.440416178,0.075994744,0.006722141,0.031505559,
733,0.324552902,0.084456822,0.008383313,0.036295226,
734,0.259131786,0.076972533,0.008450832,0.064402415,
735,0.171659522,0.05699529,0.006585181,0.070313108,
736,0.08807097,0.052403669,0.014368842,0.088298961,
737,0.011442509,0.066352635,0.023753798,0.116150391,
738,0,0.047729221,0.060348927,0.238412617,
739,0,0.047577108,0.072510016,0.22031037,
740,0,0.055084789,0.083569622,0.21314888,
741,0,0.054911103,0.087685092,0.220057307,
742,0,0.049884175,0.095513808,0.227474183,
743,0,0.039165109,0.1013936,0.241059783,
744,0,0.033378659,0.104763594,0.256951604,
745,0,0.033872374,0.105790276,0.262707528,
746,0,0.036972058,0.115993568,0.274147983,
747,0,0.038315336,0.126942641,0.297012265,
748,0,0.03981196,0.140440406,0.313728883,
749,0,0.037547247,0.151119428,0.314956388,
750,0,0.030951444,0.150327771,0.316507955,
751,0,0.029664604,0.155741077,0.300069067,
752,0.185393631,0.021303294,0.156503788,0.279211551,
753,0.391454332,0.020354828,0.133835944,0.2486381,
754,0.535920029,0.01448124,0.099975435,0.226041772,
755,0.629362963,0.010969636,0.079232026,0.205656091,
756,0.668426179,0.014451664,0.079452643,0.194908757,
757,0.649109315,0.019891366,0.093196824,0.188386506,
758,0.58030964,0.024577826,0.117635211,0.190802037,
759,0.452559811,0.026803869,0.137635611,0.186779601,
760,0.276076933,0.030812211,0.159620335,0.184075868,
761,0.082998634,0.05764728,0.190899657,0.185399662,
762,0,0.043764488,0.171339751,0.188743878,
763,0,0.061094792,0.231518556,0.240363042,
764,0,0.058254387,0.245509227,0.256822145,
765,0,0.047463848,0.258954829,0.241333484,
766,0,0.055243008,0.29111726,0.246779518,
767,0,0.053103344,0.277212589,0.237915247,
768,0,0.046280063,0.268304059,0.224033387,
769,0,0.044138597,0.26203667,0.217610454,
770,0,0.039112602,0.21898142,0.198199093,
771,0,0.033405864,0.202521203,0.187524852,
772,0,0.033004974,0.205471371,0.18796055,
773,0,0.032986023,0.196076061,0.198127187,
774,0,0.032227617,0.138882372,0.131097297,
775,0,0.041796575,0.179115335,0.170056777,
776,0.164114782,0.04190724,0.191994173,0.207498936,
777,0.369849197,0.040748562,0.203982498,0.220344719,
778,0.522293066,0.046661275,0.199937312,0.212069303,
779,0.621044514,0.049225446,0.184470648,0.192398259,
780,0.664789837,0.054085413,0.174767108,0.185912392,
781,0.638091339,0.071217114,0.176223984,0.188505599,
782,0.568297981,0.086610407,0.182805096,0.193898751,
783,0.449434653,0.09961119,0.190060086,0.208656563,
784,0.274763236,0.093415605,0.181073645,0.209940761,
785,0.079339169,0.120488614,0.191542063,0.228109347,
786,0,0.115969718,0.238444595,0.27963021,
787,0,0.103687077,0.216191372,0.301150446,
788,0,0.093823174,0.217219702,0.380948925,
789,0,0.083299517,0.240213611,0.484596475,
790,0,0.072600815,0.286067347,0.575176282,
791,0,0.068393505,0.384098437,0.675757261,
792,0,0.070252834,0.522787476,0.754287761,
793,0,0.087567928,0.630252421,0.798415953,
794,0,0.112893643,0.678243338,0.830349396,
795,0,0.156264655,0.718708477,0.856897615,
796,0,0.195766421,0.745761236,0.870466088,
797,0,0.239178163,0.758702295,0.874635541,
798,0,0.156101095,0.71371745,0.872863727,
799,0,0.228121886,0.717419902,0.87223557,
800,0.146938235,0.328017633,0.742711529,0.875920192,
801,0.327522452,0.417593417,0.75872775,0.876572495,
802,0.478022008,0.498600083,0.790847909,0.881459239,
803,0.567094466,0.583763875,0.820520064,0.882464901,
804,0.612564131,0.658858313,0.841433337,0.881878711,
805,0.565740111,0.696761322,0.8507538,0.881836711,
806,0.4793075,0.726281445,0.856076087,0.882048028,
807,0.330498916,0.72724238,0.860216051,0.883432054,
808,0.187854702,0.705365975,0.861318192,0.884126746,
809,0.05067379,0.648721648,0.863185209,0.883000133,
810,0,0.422453382,0.797477097,0.874121732,
811,0,0.502021555,0.810113615,0.869688654,
812,0,0.577252058,0.81797113,0.867132664,
813,0,0.59942871,0.829353724,0.877900183,
814,0,0.55404485,0.837219778,0.884043724,
815,0,0.489116753,0.827904197,0.884574325,
816,0,0.452658182,0.818634808,0.884677725,
817,0,0.424117389,0.810683135,0.880880903,
818,0,0.392977005,0.794975171,0.878933064,
819,0,0.375547401,0.782659203,0.881743459,
820,0,0.35220401,0.771850301,0.880954964,
821,0,0.329801953,0.763743108,0.879522056,
822,0,0.181820481,0.653925097,0.842197919,
823,0.000442954,0.215350515,0.676921533,0.853811333,
824,0.18466937,0.276520322,0.699416797,0.865459393,
825,0.381353802,0.304335322,0.706703225,0.860644428,
826,0.524566948,0.327522021,0.708167738,0.848750289,
827,0.624183848,0.371718331,0.73295626,0.849663804,
828,0.666031174,0.422857096,0.767337718,0.869080346,
829,0.634779277,0.48288975,0.809290317,0.882315537,
830,0.57154195,0.532662389,0.823009648,0.882556341,
831,0.418434224,0.558616421,0.829110891,0.879742944,
832,0.237481954,0.543514724,0.826971627,0.873423989,
833,0.067614777,0.476454894,0.818696129,0.865775919,
834,0,0.262230515,0.716273724,0.834279568,
835,0,0.304750428,0.717277649,0.827349821,
836,0,0.345598871,0.744547458,0.841905287,
837,0,0.37708516,0.758884151,0.845105832,
838,0,0.389654898,0.766126809,0.844332229,
839,0,0.375501259,0.750610738,0.837180562,
840,0,0.362135937,0.728574835,0.848573627,
841,0,0.344817471,0.718495193,0.856634059,
842,0,0.311017902,0.678033244,0.843135045,
843,0,0.271948346,0.638964837,0.826300102,
844,0,0.237213395,0.619761674,0.813217799,
845,0,0.209788243,0.606024591,0.802077803,
846,0,0.110719005,0.504223716,0.683689721,
847,0.002029263,0.138456132,0.462814579,0.644380506,
848,0.196040952,0.1538408,0.445537478,0.623664799,
849,0.406193874,0.264743798,0.45189914,0.586926681,
850,0.556710527,0.408444665,0.500677359,0.590845023,
851,0.650479263,0.571572259,0.590997689,0.621790208,
852,0.673389103,0.701947573,0.729824839,0.679910841,
853,0.65159112,0.735683073,0.787189224,0.747541535,
854,0.566052736,0.73127817,0.81773835,0.80252465,
855,0.435359162,0.675997068,0.814824804,0.832252165,
856,0.263884139,0.581009544,0.78652052,0.845116999,
857,0.079495277,0.43153434,0.739574125,0.84617685,
858,0,0.177069207,0.519924257,0.760088127,
859,0,0.197410437,0.560233124,0.792597599,
860,0,0.219361811,0.612334008,0.82106375,
861,0,0.235541601,0.669144865,0.8413229,
862,0,0.24798788,0.685552425,0.841885392,
863,0,0.24672959,0.677173368,0.836911208,
864,0,0.235589462,0.645364745,0.825679007,
865,0,0.228872851,0.624900656,0.818639365,
866,0,0.223047499,0.606789925,0.802775969,
867,0,0.21406499,0.591203991,0.786654713,
868,0,0.200079125,0.578784149,0.782130323,
869,0,0.185756175,0.55928246,0.768494858,
870,0,0.09832502,0.402493531,0.687408526,
871,0.003512701,0.113973433,0.419433506,0.702385307,
872,0.198985008,0.128272164,0.426351434,0.702990561,
873,0.408612841,0.190925864,0.430238631,0.688215402,
874,0.560775428,0.266464484,0.457197744,0.692246455,
875,0.643585336,0.357570812,0.52306343,0.731278264,
876,0.677732948,0.454774071,0.638354089,0.799090511,
877,0.629821954,0.510147483,0.739915358,0.845161011,
878,0.537179865,0.50339852,0.780903529,0.852448811,
879,0.420636643,0.456468235,0.783879895,0.8398346,
880,0.247059002,0.405283964,0.766613085,0.82185491,
881,0.069796636,0.310387185,0.744699786,0.798265909,
882,0,0.174751491,0.621832794,0.746831253,
883,0,0.181173273,0.613402166,0.687026233,
884,0,0.180065787,0.620060226,0.638911617,
885,0,0.177226427,0.605502415,0.591772836,
886,0,0.170683085,0.569718191,0.53212124,
887,0,0.165629432,0.542728166,0.481992086,
888,0,0.159678123,0.516519956,0.440138815,
889,0,0.156390694,0.494985342,0.400172805,
890,0,0.152655145,0.459488101,0.349194363,
891,0,0.148949533,0.414306791,0.303890214,
892,0,0.13686095,0.352151991,0.261340945,
893,0,0.11777208,0.275642318,0.205064378,
894,0,0.045893283,0.126360473,0.106888426,
895,0.005915,0.043741928,0.095432914,0.068394323,
896,0.195084647,0.037268712,0.071013643,0.043113116,
897,0.396454363,0.031523698,0.049618578,0.027830437,
898,0.537700051,0.029295813,0.040153322,0.019121466,
899,0.640851662,0.036157089,0.035887509,0.016849197,
900,0.683857481,0.064717245,0.035198022,0.021339109,
901,0.667941224,0.082718389,0.042266837,0.031570568,
902,0.593145081,0.087581136,0.048425117,0.039179967,
903,0.461439752,0.085727398,0.046805683,0.036787342,
904,0.288968328,0.08420419,0.044825494,0.029343747,
905,0.089535152,0.086256869,0.046683966,0.027056006,
906,0,0.038720547,0.033953963,0.025197981,
907,0,0.04240802,0.032791911,0.026464819,
908,0,0.050529063,0.034444285,0.034693176,
909,0,0.061388007,0.038545349,0.033513324,
910,0,0.060135216,0.034724428,0.050414999,
911,0,0.058053273,0.038280725,0.088726959,
912,0,0.05408061,0.048458532,0.117120611,
913,0,0.04525121,0.051443182,0.15686875,
914,0,0.034647179,0.057517726,0.204719885,
915,0,0.028180671,0.064749815,0.251375122,
916,0,0.026972161,0.07794933,0.292936031,
917,0,0.027091595,0.092144015,0.323757933,
918,0,0.021501524,0.086598443,0.269604133,
919,0.008441259,0.023703944,0.103289744,0.242219671,
920,0.196600915,0.021046197,0.124912625,0.228526251,
921,0.402090971,0.011356113,0.11423702,0.191272816,
922,0.548245411,0.006701055,0.091417549,0.153899446,
923,0.635199318,0.009369898,0.070498615,0.11028204,
924,0.677209515,0.017506636,0.052621766,0.080782896,
925,0.654286571,0.029147138,0.044045051,0.063915125,
926,0.586437124,0.039503241,0.038219314,0.047651993,
927,0.466823787,0.045775962,0.036483295,0.035441513,
928,0.291982393,0.041831972,0.037580039,0.028845448,
929,0.09238808,0.045762783,0.046807522,0.020581228,
930,0,0.006394674,0.029798012,0.020046217,
931,0,0.004813449,0.036101458,0.029221209,
932,0,0.01225933,0.049248004,0.048994364,
933,0,0.017902983,0.07233112,0.061946989,
934,0,0.019711807,0.068807284,0.051099621,
935,0,0.021690123,0.052862776,0.044961381,
936,0,0.027404103,0.04591647,0.047986063,
937,0,0.028399101,0.05044995,0.059558418,
938,0,0.024635093,0.056558138,0.071637154,
939,0,0.023590672,0.067071365,0.075002467,
940,0,0.020712739,0.088425992,0.084253213,
941,0,0.017633814,0.084140648,0.08004105,
942,0,0.006156572,0.031628654,0.05505538,
943,0,0.005195014,0.031181783,0.054206201,
944,0.069858531,0.011498501,0.030738471,0.060305335,
945,0.186231828,0.004681145,0.031030706,0.079541753,
946,0.340697876,0.002858208,0.033533307,0.100746318,
947,0.450547071,0.014414063,0.036256911,0.11310323,
948,0.507906779,0.036704468,0.04388655,0.106943261,
949,0.516633691,0.059506173,0.068029796,0.10142904,
950,0.4746447,0.090431917,0.100735612,0.111405513,
951,0.372081159,0.109608784,0.110845556,0.103924071,
952,0.208745347,0.097421448,0.098787053,0.085088394,
