Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,,,,
1239,46113.85609,47172.64355,50584.84504,54205.51974,8700,0,,,,,,,,,
1240,47804.5856,48902.1927,52439.49998,56192.92396,8700,0,,,,,,,,,
1241,50826.41695,51993.40617,55754.3143,59745.00033,8700,0,,,,,,,,,
1242,54135.95043,55378.9275,59384.72503,63635.26234,8700,0,,,,,,,,,
1243,57273.82164,58588.84513,62826.82992,67323.74025,8700,0,,,,,,,,,
1244,57674.6866,58998.91407,63266.56091,67794.94556,8700,0,,,,,,,,,
1245,57252.72348,58567.26257,62803.68616,67298.93997,8700,0,,,,,,,,,
1246,56916.11199,58222.92236,62434.43837,66903.26279,8700,0,,,,,,,,,
1247,56639.91795,57940.38684,62131.46581,66578.60459,8700,0,,,,,,,,,
1248,56252.47908,57544.05226,61706.46264,66123.18126,8700,0,,,,,,,,,
1249,53216.26262,54438.12339,58375.8685,62554.19561,8700,0,,,,,,,,,
1250,51182.20858,52357.36688,56144.60186,60163.22322,8700,0,,,,,,,,,
1251,50104.28461,51254.69346,54962.1673,58896.15441,8700,0,,,,,,,,,
1252,50083.18645,51233.11088,54939.02357,58871.35413,8700,0,,,,,,,,,
1253,50973.14503,52143.50318,55915.26846,59917.475,8700,0,,,,,,,,,
1254,53062.82149,54281.15921,58207.55041,62373.82994,8700,0,,,,,,,,,
1255,56747.32674,58050.26176,62249.28847,66704.86055,8700,0,,,,,,,,,
1256,61705.39342,63122.16709,67688.06666,72532.92622,8700,0,,,,,,,,,
1257,66814.98321,68349.07453,73293.05895,78539.10296,8700,0,,,,,,,,,
1258,66976.0964,68513.88693,73469.79294,78728.48692,8700,0,,,,,,,,,
1259,65791.72264,67302.31961,72170.58771,77336.28941,8700,0,,,,,,,,,
1260,63066.22448,64514.24322,69180.83769,74132.54423,8700,0,,,,,,,,,
1261,59508.30816,60874.63611,65277.96204,69950.31529,8700,0,,,,,,,,,
1262,61776.35994,63194.76302,67765.91377,72616.34533,8700,0,,,,,,,,,
1263,62562.74576,63999.20449,68628.54397,73540.71938,8700,0,,,,,,,,,
1264,63638.75172,65099.91585,69808.87456,74805.53364,8700,0,,,,,,,,,
1265,65768.70647,67278.77497,72145.33999,77309.23456,8700,0,,,,,,,,,
1266,66091.89186,67609.3808,72499.85996,77689.12975,8700,0,,,,,,,,,
1267,67535.19754,69085.8252,74083.10197,79385.69432,8700,0,,,,,,,,,
1268,67046.10392,68585.50184,73546.58807,78810.77875,8700,0,,,,,,,,,
1269,65806.10775,67317.035,72186.36753,77353.19871,8700,0,,,,,,,,,
1270,64184.42675,65658.11974,70407.45575,75446.95904,8700,0,,,,,,,,,
1271,62654.81044,64093.383,68729.53481,73648.93879,8700,0,,,,,,,,,
1272,63124.72391,64574.08581,69245.00896,74201.30864,8700,0,,,,,,,,,
1273,59726.00278,61097.32906,65516.76334,70206.20909,8700,0,,,,,,,,,
1274,57769.6283,59096.03566,63370.70772,67906.54681,8700,0,,,,,,,,,
1275,56590.04958,57889.37347,62076.76244,66519.98575,8700,0,,,,,,,,,
1276,56449.07554,57745.16263,61922.12019,66354.27479,8700,0,,,,,,,,,
1277,57230.66632,58544.69896,62779.49045,67273.01241,8700,0,,,,,,,,,
1278,59060.45185,60416.4969,64786.68364,69423.87301,8700,0,,,,,,,,,
1279,62409.30462,63842.2403,68460.22588,73360.35371,8700,0,,,,,,,,,
1280,66670.17314,68200.93958,73134.20876,78368.88287,8700,0,,,,,,,,,
1281,70866.78818,72493.91012,77737.70843,83301.8839,8700,0,,,,,,,,,
1282,70183.01612,71794.43845,76987.64096,82498.12938,8700,0,,,,,,,,,
1283,69263.32832,70853.63435,75978.78443,81417.06266,8700,0,,,,,,,,,
1284,66667.29612,68197.99651,73131.0528,78365.50101,8700,0,,,,,,,,,
1285,62828.39072,64270.94873,68919.94465,73852.97744,8700,0,,,,,,,,,
1286,64879.7069,66369.36372,71170.14707,76264.24098,8700,0,,,,,,,,,
1287,66176.28449,67695.71111,72592.43492,77788.33088,8700,0,,,,,,,,,
1288,67403.81357,68951.4246,73938.97961,79231.25622,8700,0,,,,,,,,,
1289,69498.28506,71093.98578,76236.5215,81693.24759,8700,0,,,,,,,,,
1290,69816.67541,71419.68645,76585.78152,82067.50635,8700,0,,,,,,,,,
1291,70831.30492,72457.61216,77698.78488,83260.17433,8700,0,,,,,,,,,
1292,69824.34747,71427.53467,76594.19742,82076.52464,8700,0,,,,,,,,,
1293,68204.58449,69770.58146,74817.38962,80172.53955,8700,0,,,,,,,,,
1294,66330.68463,67853.65632,72761.80499,77969.82383,8700,0,,,,,,,,,
1295,64646.66817,66130.97435,70914.51397,75990.31062,8700,0,,,,,,,,,
1296,65039.86108,66533.19508,71345.82908,76452.49764,8700,0,,,,,,,,,
1297,61476.19072,62887.70183,67436.64152,72263.50499,8700,0,,,,,,,,,
1298,59225.40107,60585.2334,64967.62558,69617.7661,8700,0,,,,,,,,,
1299,57895.25823,59224.55009,63508.51815,68054.22121,8700,0,,,,,,,,,
1300,57600.84306,58923.37506,63185.55784,67708.14459,8700,0,,,,,,,,,
1301,58161.86221,59497.27538,63800.97083,68367.60656,8700,0,,,,,,,,,
1302,59724.08476,61095.367,65514.65936,70203.95452,8700,0,,,,,,,,,
1303,62736.32604,64176.77022,68818.9538,73744.75805,8700,0,,,,,,,,,
1304,66923.35101,68459.93049,73411.93359,78666.48622,8700,0,,,,,,,,,
1305,72538.33754,74203.83874,79571.32359,85266.74238,8700,0,,,,,,,,,
1306,73154.0201,74833.65754,80246.69992,85990.45964,8700,0,,,,,,,,,
1307,72112.53839,73768.26311,79104.2409,84766.22766,8700,0,,,,,,,,,
1308,69275.79541,70866.3877,75992.46027,81431.71737,8700,0,,,,,,,,,
1309,65119.45867,66614.62026,71433.1441,76546.06233,8700,0,,,,,,,,,
1310,66657.70605,68188.18625,73120.53291,78354.22816,8700,0,,,,,,,,,
1311,66918.55598,68455.02536,73406.67366,78660.8498,8700,0,,,,,,,,,
1312,67449.84591,68998.51387,73989.47503,79285.36592,8700,0,,,,,,,,,
1313,69234.55811,70824.20357,75947.22479,81383.2441,8700,0,,,,,,,,,
1314,68497.08165,70069.79444,75138.24598,80516.3616,8700,0,,,,,,,,,
1315,69227.84506,70817.33639,75939.86086,81375.35311,8700,0,,,,,,,,,
1316,68384.87782,69955.01437,75015.16337,80384.4692,8700,0,,,,,,,,,
1317,67079.66917,68619.83777,73583.40765,78850.23375,8700,0,,,,,,,,,
1318,65301.67002,66801.01524,71633.02182,76760.24656,8700,0,,,,,,,,,
1319,63708.75923,65171.53075,69885.66967,74887.82546,8700,0,,,,,,,,,
1320,64281.28647,65757.20338,70513.70654,75560.81487,8700,0,,,,,,,,,
1321,60717.61611,62111.71012,66604.51897,71371.82222,8700,0,,,,,,,,,
1322,58507.10476,59850.4448,64179.68653,68773.42932,8700,0,,,,,,,,,
1323,57347.66518,58664.38414,62907.83298,67410.54123,8700,0,,,,,,,,,
1324,56960.22632,58268.04958,62482.82982,66955.11793,8700,0,,,,,,,,,
1325,57720.71894,59046.00333,63317.05633,67849.05526,8700,0,,,,,,,,,
1326,59241.70419,60601.91084,64985.50937,69636.92995,8700,0,,,,,,,,,
1327,62161.88079,63589.13554,68188.81296,73069.51407,8700,0,,,,,,,,,
1328,66404.52817,67929.19533,72842.80806,78056.6248,8700,0,,,,,,,,,
1329,72513.40336,74178.33206,79543.97191,85237.43297,8700,0,,,,,,,,,
1330,74416.07343,76124.68798,81631.11618,87473.96727,8700,0,,,,,,,,,
1331,74515.81017,76226.7147,81740.52293,87591.20492,8700,0,,,,,,,,,
1332,73663.25286,75354.58243,80805.30556,86589.0482,8700,0,,,,,,,,,
1333,71023.10634,72653.81738,77909.18249,83485.63143,8700,0,,,,,,,,,
1334,73455.14833,75141.69977,80577.02417,86344.42726,8700,0,,,,,,,,,
1335,73697.77712,75389.89938,80843.17714,86629.63047,8700,0,,,,,,,,,
1336,73355.41159,75039.67304,80467.61741,86227.18958,8700,0,,,,,,,,,
1337,73576.94223,75266.29008,80710.62665,86487.59252,8700,0,,,,,,,,,
1338,71537.13414,73179.64741,78473.04807,84089.8564,8700,0,,,,,,,,,
1339,70492.77541,72111.30991,77327.43309,82862.24257,8700,0,,,,,,,,,
1340,68961.24109,70544.61111,75647.40819,81061.96776,8700,0,,,,,,,,,
1341,67248.45442,68792.49837,73768.55755,79048.63598,8700,0,,,,,,,,,
1342,65181.79413,66678.38696,71501.52331,76619.33589,8700,0,,,,,,,,,
1343,63602.30945,65062.63685,69768.89901,74762.69679,8700,0,,,,,,,,,
1344,64811.61739,66299.71086,71095.45592,76184.20371,8700,0,,,,,,,,,
1345,61535.64916,62948.52545,67501.86477,72333.39669,8700,0,,,,,,,,,
1346,59049.90277,60405.7056,64775.11176,69411.47286,8700,0,,,,,,,,,
1347,57655.50646,58979.29356,63245.52115,67772.39986,8700,0,,,,,,,,,
1348,57104.07738,58415.2035,62640.62803,67124.21072,8700,0,,,,,,,,,
1349,57473.29511,58792.89857,63045.64342,67558.21562,8700,0,,,,,,,,,
1350,59163.06561,60521.4667,64899.24636,69544.49254,8700,0,,,,,,,,,
1351,62069.81611,63494.95703,68087.82211,72961.29467,8700,0,,,,,,,,,
1352,66044.90051,67561.31051,72448.31255,77633.89277,8700,0,,,,,,,,,
1353,70250.14662,71863.11029,77061.28012,82577.03936,8700,0,,,,,,,,,
1354,69193.3208,70782.01945,75901.98929,81334.77082,8700,0,,,,,,,,,
1355,67696.31073,69250.63759,74259.83596,79575.07827,8700,0,,,,,,,,,
1356,64418.42448,65897.49013,70664.14083,75722.01668,8700,0,,,,,,,,,
1357,60338.80831,61724.20478,66188.9837,70926.54448,8700,0,,,,,,,,,
1358,61826.22831,63245.77638,67820.61714,72674.96417,8700,0,,,,,,,,,
1359,62711.39186,64151.26354,68791.60212,73715.44862,8700,0,,,,,,,,,
1360,63879.4625,65346.15342,70072.92355,75088.48228,8700,0,,,,,,,,,
1361,66036.26945,67552.48128,72438.84466,77623.74719,8700,0,,,,,,,,,
1362,65424.42292,66926.58658,71767.67628,76904.53909,8700,0,,,,,,,,,
1363,65884.74633,67397.47914,72272.63054,77445.6361,8700,0,,,,,,,,,
1364,65203.85129,66700.95056,71525.71904,76645.26344,8700,0,,,,,,,,,
1365,64195.93484,65669.89206,70420.07961,75460.48647,8700,0,,,,,,,,,
1366,62956.89767,64402.40624,69060.91105,74004.0337,8700,0,,,,,,,,,
1367,61549.07526,62962.25983,67516.59261,72349.17869,8700,0,,,,,,,,,
1368,62788.11242,64229.74563,68875.76115,73805.63146,8700,0,,,,,,,,,
1369,59276.22845,60637.22779,65023.38095,69677.51223,8700,0,,,,,,,,,
1370,56824.04731,58128.74386,62333.44751,66795.04339,8700,0,,,,,,,,,
1371,55378.82362,56650.33741,60748.10153,65096.22426,8700,0,,,,,,,,,
1372,54861.9188,56121.56432,60181.07998,64488.6174,8700,0,,,,,,,,,
1373,55167.84206,56434.51166,60516.66416,64848.22145,8700,0,,,,,,,,,
1374,56007.93227,57293.89058,61438.20569,65835.72348,8700,0,,,,,,,,,
1375,57195.18306,58508.40099,62740.56689,67231.30285,8700,0,,,,,,,,,
1376,57836.7588,59164.7075,63444.34689,67985.4568,8700,0,,,,,,,,,
1377,58014.17511,59346.19733,63638.96467,68194.00461,8700,0,,,,,,,,,
1378,56318.65057,57611.74306,61779.04981,66200.96397,8700,0,,,,,,,,,
1379,55875.58929,57158.50897,61293.03134,65680.1581,8700,0,,,,,,,,,
1380,53745.63454,54979.64984,58956.5659,63176.45717,8700,0,,,,,,,,,
1381,50956.84191,52126.82573,55897.38467,59898.31115,8700,0,,,,,,,,,
1382,50875.32631,52043.43851,55807.96569,59802.49189,8700,0,,,,,,,,,
1383,51036.4395,52208.2509,55984.69968,59991.87583,8700,0,,,,,,,,,
1384,52162.31383,53359.97563,57219.73364,61315.30893,8700,0,,,,,,,,,
1385,54145.5405,55388.73776,59395.24491,63646.53519,8700,0,,,,,,,,,
1386,55874.63029,57157.52795,61291.97936,65679.03082,8700,0,,,,,,,,,
1387,58302.83625,59641.48621,63955.61308,68533.31752,8700,0,,,,,,,,,
1388,58650.95582,59997.59872,64337.48473,68942.52212,8700,0,,,,,,,,,
1389,58084.18263,59417.81225,63715.7598,68276.29644,8700,0,,,,,,,,,
1390,57649.75242,58973.40739,63239.20923,67765.63614,8700,0,,,,,,,,,
1391,57395.61554,58713.43546,62960.4324,67466.90551,8700,0,,,,,,,,,
1392,58435.17923,59776.86784,64100.78744,68688.88291,8700,0,,,,,,,,,
1393,55489.10944,56763.15543,60869.08016,65225.86208,8700,0,,,,,,,,,
1394,53011.03511,54228.1838,58150.74306,62312.95653,8700,0,,,,,,,,,
1395,51633.90092,52819.43021,56640.08822,60694.17466,8700,0,,,,,,,,,
1396,51173.57752,52348.53765,56135.13398,60153.07766,8700,0,,,,,,,,,
1397,51363.46092,52542.78083,56343.42761,60376.28017,8700,0,,,,,,,,,
1398,52189.16603,53387.44436,57249.1893,61346.87292,8700,0,,,,,,,,,
1399,52895.95426,54110.46065,58024.5045,62177.6823,8700,0,,,,,,,,,
1400,52823.06972,54035.90266,57944.55341,62092.0086,8700,0,,,,,,,,,
1401,51656.91709,52842.97483,56665.33594,60721.22951,8700,0,,,,,,,,,
1402,50532.96078,51693.21216,55432.40596,59400.051,8700,0,,,,,,,,,
1403,50743.94234,51909.03792,55663.84333,59648.05379,8700,0,,,,,,,,,
1404,50303.75808,51458.7469,55180.98081,59130.62977,8700,0,,,,,,,,,
1405,50028.52305,51177.1924,54879.06025,58807.09885,8700,0,,,,,,,,,
1406,51046.98858,52219.04219,55996.27154,60004.27598,8700,0,,,,,,,,,
1407,52348.3612,53550.29469,57423.81931,61534.0023,8700,0,,,,,,,,,
1408,52356.03326,53558.14292,57432.23522,61543.02058,8700,0,,,,,,,,,
1409,53094.46872,54313.53306,58242.26601,62411.03036,8700,0,,,,,,,,,
1410,54775.60816,56033.27195,60086.40106,64387.16172,8700,0,,,,,,,,,
1411,56873.91568,58179.75723,62388.1509,66853.66224,8700,0,,,,,,,,,
1412,57071.47114,58381.84861,62604.86042,67085.88302,8700,0,,,,,,,,,
1413,56320.56859,57613.70513,61781.1538,66203.21854,8700,0,,,,,,,,,
1414,55842.02405,57124.17307,61256.21177,65640.70312,8700,0,,,,,,,,,
1415,55842.98305,57125.15409,61257.26374,65641.83039,8700,0,,,,,,,,,
1416,55713.5171,56992.71555,61115.24536,65489.64686,8700,0,,,,,,,,,
1417,52566.05582,53772.98766,57662.62061,61789.89609,8700,0,,,,,,,,,
1418,50280.74191,51435.20228,55155.7331,59103.57493,8700,0,,,,,,,,,
1419,49137.60546,50265.81908,53901.76336,57759.8507,8700,0,,,,,,,,,
1420,48788.52687,49908.72555,53518.8397,57349.5188,8700,0,,,,,,,,,
1421,49313.10375,50445.34687,54094.27716,57966.14392,8700,0,,,,,,,,,
1422,50527.20673,51687.326,55426.09401,59393.28728,8700,0,,,,,,,,,
1423,52110.52745,53307.00022,57162.92629,61254.43552,8700,0,,,,,,,,,
1424,53737.96248,54971.80163,58948.14999,63167.43888,8700,0,,,,,,,,,
1425,56932.41511,58239.59981,62452.32216,66922.42664,8700,0,,,,,,,,,
1426,58813.02802,60163.39214,64515.27071,69133.03336,8700,0,,,,,,,,,
1427,60438.54505,61826.23151,66298.39045,71043.78217,8700,0,,,,,,,,,
1428,60902.70448,62301.04818,66807.55266,71589.3883,8700,0,,,,,,,,,
1429,59732.71582,61104.19624,65524.12724,70214.10008,8700,0,,,,,,,,,
1430,60909.41753,62307.91536,66814.91659,71597.27931,8700,0,,,,,,,,,
1431,61221.09483,62626.74886,67156.81269,71963.64706,8700,0,,,,,,,,,
1432,61163.55441,62567.88729,67093.69342,71896.00995,8700,0,,,,,,,,,
1433,61531.81313,62944.60135,67497.65682,72328.88755,8700,0,,,,,,,,,
1434,61543.32122,62956.37366,67510.28068,72342.41498,8700,0,,,,,,,,,
1435,62243.3964,63672.52276,68278.23195,73165.33333,8700,0,,,,,,,,,
1436,62165.71682,63593.05964,68193.02092,73074.02321,8700,0,,,,,,,,,
1437,61212.46377,62617.91962,67147.3448,71953.5015,8700,0,,,,,,,,,
1438,60290.85795,61675.15347,66136.38429,70870.1802,8700,0,,,,,,,,,
1439,59990.68873,61368.09229,65807.11203,70517.33987,8700,0,,,,,,,,,
1440,59792.17426,61165.01986,65589.3505,70283.99178,8700,0,,,,,,,,,
1441,56776.09696,58079.69256,62280.84811,66738.67912,8700,0,,,,,,,,,
1442,54564.6266,55817.4462,59854.96369,64139.15893,8700,0,,,,,,,,,
1443,53648.77482,54880.5662,58850.3151,63062.60134,8700,0,,,,,,,,,
1444,53406.14603,54632.36658,58584.16214,62777.39813,8700,0,,,,,,,,,
1445,54062.10688,55303.38848,59303.72195,63548.46136,8700,0,,,,,,,,,
1446,55888.05639,57171.26231,61306.70719,65694.81281,8700,0,,,,,,,,,
1447,59433.50561,60798.11608,65195.90698,69862.38703,8700,0,,,,,,,,,
1448,64849.97768,66338.95191,71137.53546,76229.29513,8700,0,,,,,,,,,
1449,72098.15329,73753.54773,79088.46108,84749.31838,8700,0,,,,,,,,,
1450,74043.01967,75743.06881,81221.89283,87035.45322,8700,0,,,,,,,,,
1451,72927.69442,74602.13536,79998.43074,85724.42028,8700,0,,,,,,,,,
1452,70908.98449,72537.07527,77783.9959,83351.48445,8700,0,,,,,,,,,
1453,67201.46307,68744.42808,73717.01013,78993.39899,8700,0,,,,,,,,,
1454,68057.8564,69620.48445,74656.43544,80000.06487,8700,0,,,,,,,,,
1455,67854.5469,69412.50691,74433.41399,79761.08037,8700,0,,,,,,,,,
1456,67618.63115,69171.17447,74174.62493,79483.76815,8700,0,,,,,,,,,
1457,68770.39867,70349.3869,75438.06256,80837.63795,8700,0,,,,,,,,,
1458,69982.58364,71589.40399,76767.77546,82262.52672,8700,0,,,,,,,,,
1459,70908.02549,72536.09425,77782.94392,83350.35717,8700,0,,,,,,,,,
1460,70178.22109,71789.53333,76982.38102,82492.49295,8700,0,,,,,,,,,
1461,67806.59654,69363.45559,74380.81458,79704.71609,8700,0,,,,,,,,,
1462,65852.14009,67364.12426,72236.86296,77407.30841,8700,0,,,,,,,,,
1463,64359.92505,65837.64752,70599.96955,75653.25227,8700,0,,,,,,,,,
1464,64748.32292,66234.96313,71026.02472,76109.80287,8700,0,,,,,,,,,
1465,61361.10987,62769.97869,67310.40295,72128.23074,8700,0,,,,,,,,,
1466,59296.3676,60657.82934,65045.47269,69701.18521,8700,0,,,,,,,,,
1467,58227.07469,59563.98515,63872.50602,68444.26197,8700,0,,,,,,,,,
1468,57887.58618,59216.70189,63500.10226,68045.20293,8700,0,,,,,,,,,
1469,58578.07128,59923.04072,64257.53364,68856.84843,8700,0,,,,,,,,,
1470,60198.79327,61580.97496,66035.39343,70761.96081,8700,0,,,,,,,,,
1471,63206.23952,64657.47305,69334.42795,74297.1279,8700,0,,,,,,,,,
1472,67503.5503,69053.45132,74048.38636,79348.4939,8700,0,,,,,,,,,
1473,71683.86222,73329.74441,78634.00224,84262.33107,8700,0,,,,,,,,,
1474,71053.79456,72685.21023,77942.84609,83521.70455,8700,0,,,,,,,,,
1475,69324.70477,70916.42003,76046.11165,81489.20892,8700,0,,,,,,,,,
1476,66721.00051,68252.93396,73189.96412,78428.62899,8700,0,,,,,,,,,
1477,62664.40051,64103.19326,68740.05469,73660.21164,8700,0,,,,,,,,,
1478,64170.04165,65643.40436,70391.67593,75430.04976,8700,0,,,,,,,,,
1479,65089.72945,66584.20844,71400.53246,76511.11649,8700,0,,,,,,,,,
1480,66508.10094,68035.14616,72956.42278,78178.37163,8700,0,,,,,,,,,
1481,68353.23059,69922.64051,74980.44777,80347.26879,8700,0,,,,,,,,,
1482,68725.32534,70303.27867,75388.61913,80784.65553,8700,0,,,,,,,,,
1483,69439.78562,71034.14316,76172.35022,81624.48317,8700,0,,,,,,,,,
1484,68714.77626,70292.48739,75377.04726,80772.25539,8700,0,,,,,,,,,
1485,66708.53342,68240.18063,73176.28827,78413.97428,8700,0,,,,,,,,,
1486,64961.2225,66452.75094,71259.56606,76360.06024,8700,0,,,,,,,,,
1487,63679.98902,65142.09997,69854.11003,74854.0069,8700,0,,,,,,,,,
1488,64151.82051,65624.76485,70371.68815,75408.63133,8700,0,,,,,,,,,
1489,60704.19001,62097.97575,66589.79114,71356.04022,8700,0,,,,,,,,,
1490,58504.22774,59847.50172,64176.53057,68770.04745,8700,0,,,,,,,,,
1491,57312.18192,58628.08618,62868.90943,67368.83166,8700,0,,,,,,,,,
1492,56862.40759,58167.98491,62375.52704,66840.13481,8700,0,,,,,,,,,
1493,57410.95965,58729.13188,62977.2642,67484.94207,8700,0,,,,,,,,,
1494,58973.18221,60327.22352,64690.95273,69321.29004,8700,0,,,,,,,,,
1495,62046.79994,63471.41239,68062.5744,72934.23982,8700,0,,,,,,,,,
1496,66727.71356,68259.80115,73197.32803,78436.51998,8700,0,,,,,,,,,
1497,72649.58237,74317.63777,79693.35421,85397.5075,8700,0,,,,,,,,,
1498,73457.06634,75143.66181,80579.12814,86346.68183,8700,0,,,,,,,,,
1499,72941.12052,74615.86973,80013.15857,85740.20227,8700,0,,,,,,,,,
1500,71892.92577,73543.60812,78863.33564,84508.0793,8700,0,,,,,,,,,
1501,68461.59839,70033.49648,75099.32243,80474.65204,8700,0,,,,,,,,,
1502,70066.01726,71674.75326,76859.29841,82360.60057,8700,0,,,,,,,,,
1503,70166.713,71777.76101,76969.75716,82478.96553,8700,0,,,,,,,,,
1504,70167.67201,71778.74203,76970.80915,82480.09282,8700,0,,,,,,,,,
1505,70532.0947,72151.53198,77370.5646,82908.46127,8700,0,,,,,,,,,
1506,70021.90293,71629.62607,76810.90696,82308.74542,8700,0,,,,,,,,,
1507,70236.72052,71849.37592,77046.55229,82561.25736,8700,0,,,,,,,,,
1508,69020.69953,70605.43474,75712.63145,81131.85945,8700,0,,,,,,,,,
1509,66631.81286,68161.69854,73092.12924,78323.79145,8700,0,,,,,,,,,
1510,64570.90661,66053.47329,70831.40693,75901.25506,8700,0,,,,,,,,,
1511,63288.71413,64741.8413,69424.89891,74394.07446,8700,0,,,,,,,,,
1512,64064.55087,65535.49148,70275.95725,75306.04836,8700,0,,,,,,,,,
1513,60818.31185,62214.71787,66714.97771,71490.18719,8700,0,,,,,,,,,
1514,58270.23001,59608.13133,63919.84549,68494.98982,8700,0,,,,,,,,,
1515,57003.38164,58312.19576,62530.16928,67005.84577,8700,0,,,,,,,,,
1516,56747.32674,58050.26176,62249.28847,66704.86055,8700,0,,,,,,,,,
1517,57257.51852,58572.16769,62808.94612,67304.57641,8700,0,,,,,,,,,
1518,58844.67526,60195.76601,64549.98633,69170.23379,8700,0,,,,,,,,,
1519,61682.37725,63098.62246,67662.81895,72505.87137,8700,0,,,,,,,,,
1520,65827.2059,67338.61758,72209.51126,77377.99897,8700,0,,,,,,,,,
1521,69702.55357,71302.94435,76460.59494,81933.35939,8700,0,,,,,,,,,
1522,68518.17981,70091.37703,75161.38971,80541.16189,8700,0,,,,,,,,,
1523,65733.22321,67242.47701,72106.41644,77267.52501,8700,0,,,,,,,,,
1524,62028.57881,63452.77291,68042.58664,72912.8214,8700,0,,,,,,,,,
1525,57632.49029,58955.74893,63220.27344,67745.345,8700,0,,,,,,,,,
1526,58439.97426,59781.77296,64106.04736,68694.51933,8700,0,,,,,,,,,
1527,58970.30519,60324.28044,64687.79676,69317.90818,8700,0,,,,,,,,,
1528,60549.78987,61940.03055,66420.42107,71174.54728,8700,0,,,,,,,,,
1529,63031.70023,64478.92629,69142.96613,74091.96195,8700,0,,,,,,,,,
1530,64801.06831,66288.91956,71083.88405,76171.80356,8700,0,,,,,,,,,
1531,65877.07427,67389.63094,72264.21464,77436.61782,8700,0,,,,,,,,,
1532,65474.29129,66977.59994,71822.37967,76963.15794,8700,0,,,,,,,,,
1533,63852.6103,65318.68468,70043.46789,75056.91829,8700,0,,,,,,,,,
1534,62520.54945,63956.03933,68582.2565,73491.11883,8700,0,,,,,,,,,
1535,61603.73866,63018.1783,67576.55592,72413.43395,8700,0,,,,,,,,,
1536,61948.02221,63370.3667,67954.21963,72818.12943,8700,0,,,,,,,,,
1537,58573.27625,59918.1356,64252.27371,68851.21201,8700,0,,,,,,,,,
1538,56144.11128,57433.19631,61587.58799,65995.79802,8700,0,,,,,,,,,
1539,54948.22944,56209.85667,60275.75892,64590.0731,8700,0,,,,,,,,,
1540,54505.16816,55756.62257,59789.74043,64069.26723,8700,0,,,,,,,,,
1541,54722.86277,55979.31551,60028.54171,64325.16102,8700,0,,,,,,,,,
1542,55541.85483,56817.11188,60926.93951,65287.86278,8700,0,,,,,,,,,
1543,56789.52305,58093.42691,62295.57594,66754.46111,8700,0,,,,,,,,,
1544,57406.16462,58724.22675,62972.00426,67479.30565,8700,0,,,,,,,,,
1545,58124.46093,59459.01535,63759.94331,68323.64243,8700,0,,,,,,,,,
1546,57163.53582,58476.02712,62705.85129,67194.10242,8700,0,,,,,,,,,
1547,56968.85738,58276.8788,62492.29771,66965.26348,8700,0,,,,,,,,,
1548,56053.96461,57340.97984,61488.70111,65889.83319,8700,0,,,,,,,,,
1549,54566.54461,55819.40824,59857.06766,64141.4135,8700,0,,,,,,,,,
1550,55655.01766,56932.87295,61051.07409,65420.88245,8700,0,,,,,,,,,
1551,55696.25497,56975.05709,61096.30958,65469.35573,8700,0,,,,,,,,,
1552,56003.13724,57288.98545,61432.94575,65830.08707,8700,0,,,,,,,,,
1553,57165.45384,58477.98918,62707.95527,67196.357,8700,0,,,,,,,,,
1554,57997.87199,59329.51989,63621.08087,68174.84074,8700,0,,,,,,,,,
