Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
1446,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,23551.16792,9742.628403,21940.07088,5014.908584
1447,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,25390.10049,8722.353954,21078.08122,4996.99523
1448,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,27977.18551,8703.656921,18961.77484,5111.398426
1449,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,30804.52414,9479.8503,16358.55976,5444.45889
1450,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32133.09249,10497.83258,14958.79805,5783.532465
1451,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32953.4905,11141.61929,14786.17058,6115.70138
1452,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,34114.61775,11832.10173,14747.52214,6198.529201
1453,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,34204.60405,11859.71453,15076.88303,6155.420863
1454,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33336.44458,11694.5213,15261.82559,6129.994269
1455,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31760.8653,11231.84303,16694.39612,6081.122841
1456,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,30353.81807,11523.73317,19112.58829,5784.848469
1457,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31688.70258,13307.04849,18108.82682,5746.532208
1458,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31338.93229,14944.83385,19139.54162,6262.125726
1459,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32371.04839,15052.26849,22275.65231,7706.953761
1460,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32558.35525,14612.58846,24985.74131,7269.836917
1461,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32297.40944,14456.19715,25609.39857,6200.596238
1462,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31255.09945,14598.38911,25393.00518,5887.250639
1463,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,30083.86415,14604.55127,24641.24026,5406.69597
1464,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,29378.09525,13075.73202,23269.62321,5411.486109
1465,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,28557.84296,11759.75689,22046.22267,5349.152289
1466,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,27563.70566,10918.68459,21613.0014,5305.61465
1467,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,27249.39989,10360.01438,21064.70673,5271.567164
1468,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,27149.91339,10378.11595,20354.74565,5331.048996
1469,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,27255.39165,10841.7514,20089.6474,5391.815822
1470,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,28455.4599,11162.07348,20165.30161,5538.160703
1471,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,29548.45188,12246.65154,22299.66945,5799.013441
1472,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31480.75541,13545.63339,23981.56223,6261.371785
1473,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33998.11615,16236.00118,22903.31308,6688.302681
1474,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,36277.96215,16526.30443,22885.58392,6807.071561
1475,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39392.4804,15782.63464,22339.67291,7139.491466
1476,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40471.60738,15675.06297,22019.41715,7227.945737
1477,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39555.86511,14423.23931,21822.82708,7240.237486
1478,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40247.97761,15159.19432,20867.41833,7357.631248
1479,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40430.02333,16407.51877,19573.40766,7934.825965
1480,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40383.59337,17955.03203,18198.34556,7778.659507
1481,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,41554.56118,18239.04417,17076.94053,8350.142495
1482,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,42294.54294,16886.94851,16315.57054,9037.594705
1483,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,41739.95063,16158.72541,18217.88206,10735.18952
1484,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,42924.43808,16828.00404,19109.55093,11091.34982
1485,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,42987.09263,16404.81251,18994.01726,10572.31415
1486,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,42384.32862,16704.55647,19289.60019,9211.212268
1487,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39381.80242,15864.85746,19317.43338,9157.145628
1488,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,35674.82185,14968.25123,19468.88763,8539.717819
1489,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33978.51589,12221.47699,18559.29417,8499.703737
1490,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33236.77443,10382.48266,18584.61376,7721.156527
1491,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33134.66585,8811.105669,18816.43399,6792.22436
1492,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32585.0023,8588.039996,18826.49735,6448.050543
1493,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,32047.03482,9365.733611,18563.11021,6653.973195
1494,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31710.53764,11019.12687,18296.60339,6678.479167
1495,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,31753.43523,12006.46262,21007.19432,6920.320588
1496,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,33754.38607,13205.54829,21480.58371,7397.969
1497,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,36170.51458,13003.55645,21738.89999,7796.451726
1498,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,38301.11138,13340.55645,20363.37563,8229.200949
1499,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39892.67569,14738.69092,19888.29696,8576.266487
1500,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40544.14339,15095.60204,19900.39084,8669.962486
1501,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39091.16028,15055.19843,19415.18631,8592.482021
1502,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,39646.55709,15492.61652,20701.6145,8624.707646
1503,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40688.76228,17312.30023,21287.19765,8244.565636
1504,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40950.36985,18407.40311,21159.27251,8043.735474
1505,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,41580.60635,19297.12276,19848.23002,9207.90966
1506,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40195.00392,17933.30229,19889.61129,9365.66637
1507,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40069.30557,16846.25372,21481.30684,10547.41861
1508,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40659.12584,17122.39793,22884.36084,10863.05026
1509,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40491.47014,16899.12773,23701.53708,9569.675098
1510,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,40262.52634,16568.7191,24621.4022,8136.545738
1511,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,37847.33207,15720.87106,25162.63319,7199.2427
1512,100,100,100,100,0,13.7392158,1041.432557,170.3662759,33167.75019,3221.883201,6959.267275,4264.629228,9693.857588,15.97183837,34926.08749,14498.67429,24139.60007,6889.855773
1513,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40326.90864,16095.91297,15565.90856,8759.473049
1514,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37573.33773,16235.12864,14925.69462,8613.468313
1515,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35914.30889,16322.84158,13960.52605,8343.097319
1516,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34561.47702,16379.87272,13923.69684,8046.840391
1517,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33751.70709,16391.62776,14176.06141,8127.886082
1518,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33324.74451,15862.5804,15352.50689,8142.176064
1519,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34580.14503,15666.5875,17986.46653,7986.353628
1520,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37803.90249,14300.86075,21567.5561,7599.385452
1521,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41124.6112,14183.17734,22741.12492,7851.923525
1522,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44261.95965,13108.75233,22443.85468,8168.864393
1523,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45507.13933,14293.35554,22315.97318,8419.214295
1524,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45292.29908,14526.40498,21991.97677,8404.585136
1525,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43610.82732,13627.45017,21286.40112,8302.249833
1526,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44294.17725,13957.88902,21767.80052,8774.605157
1527,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,47021.697,14541.05974,21319.59481,8930.75611
1528,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,47105.20146,16121.50263,20268.04307,8903.685965
1529,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,47664.77743,16671.41324,19747.96943,9009.097113
1530,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45336.6699,16720.73766,19232.70478,8684.706964
1531,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44549.3399,16544.28409,19870.93977,8877.282544
1532,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44527.75536,16552.62254,20460.80023,9944.928125
1533,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44514.58006,16634.37383,20325.29459,9796.115978
1534,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44710.13546,16731.36022,19784.56255,9426.275236
1535,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44229.15914,16712.18762,18781.67797,8324.732376
1536,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42172.08351,16677.76078,17675.74542,7505.77764
1537,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39124.45886,16378.98406,16567.46987,7465.092958
1538,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37187.20261,15023.38214,15961.76298,7375.608561
1539,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35343.01688,14930.48337,16063.91423,6776.173569
1540,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34119.60739,14320.32754,16649.00538,6601.508436
1541,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33913.08655,13487.99571,17454.16709,6584.213352
1542,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33772.32643,13314.87208,18249.42911,6572.404202
1543,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33315.45293,14474.07908,20936.6804,6744.723205
1544,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34253.61517,14819.29259,23467.5286,7105.072824
1545,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37168.72126,14797.10643,24062.30219,7590.070702
1546,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39003.32594,14586.04264,23348.85242,8009.439905
1547,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40630.54342,15428.89628,22388.06232,8244.485202
1548,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40939.00515,16329.32211,21799.5787,8378.555778
1549,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41347.89062,15390.71532,20543.78696,8261.507007
1550,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43049.70425,15980.89654,21293.21087,8067.641588
1551,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43970.16068,16555.92226,22022.58346,7767.720587
1552,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44311.97888,17024.44329,21500.4793,7360.743917
1553,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44957.71333,18695.95525,19889.13317,7259.05208
1554,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44330.29654,17098.09995,19197.33375,7854.616585
1555,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44349.81095,16230.51005,19945.92938,8222.612208
1556,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45310.10969,16137.84805,20071.24371,9206.613037
1557,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44796.09531,17268.27147,19186.456,8997.643614
1558,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44469.04543,17661.29204,18673.94799,8849.041756
1559,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44023.90093,17910.566,17345.43523,7588.96208
1560,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,42416.8796,17798.36466,15220.11201,7560.740674
1561,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40170.47391,17553.88359,12609.5426,8181.335421
1562,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38885.02273,16149.64541,11361.3383,8464.813156
1563,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37336.24919,15040.42579,11671.97609,8071.940406
1564,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35938.251,15160.49708,11667.28316,7999.209379
1565,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35421.76026,15193.25744,11548.51076,8306.605826
1566,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35375.73854,15193.61613,11461.07513,9035.398781
1567,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36622.10599,15488.78986,14177.74475,8984.243243
1568,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38101.4417,14219.3019,17841.51156,8597.988306
1569,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,38871.71667,16014.80047,19196.32295,8510.829689
1570,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,40793.5688,15090.07867,20442.41836,8563.189787
1571,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41272.89821,16110.26547,21504.07116,8576.760716
1572,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41849.95341,15869.27152,21755.1432,8584.796287
1573,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41799.66069,14545.29345,21410.99528,8320.491703
1574,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41622.94198,18184.70519,20426.2297,8383.353669
1575,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44414.05851,17980.15016,19346.52238,9150.278762
1576,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44806.66849,17721.45866,19545.78774,9404.931356
1577,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45271.62584,17819.13925,18898.88507,9297.509378
1578,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44764.82593,17097.52968,18462.43499,9116.205111
1579,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,45391.54603,15680.52085,18565.5028,9389.617062
1580,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,46049.45266,14997.99198,19167.96601,10730.21525
1581,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,44464.43307,14821.01449,19309.08908,11164.98984
1582,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43027.19545,15717.46757,18740.7034,11205.43129
1583,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,43161.09742,15883.02553,17959.56975,9805.458831
1584,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,41440.77349,15877.00947,17293.28334,9306.878396
1585,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,39559.74683,15207.39835,15851.44698,9251.687629
1586,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37959.10453,13851.42566,15150.96301,9162.74979
1587,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35139.43653,13296.57605,15724.48304,9030.040764
1588,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32405.47685,12743.05541,17632.22054,8788.447426
1589,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31789.14029,12700.45938,17819.58346,8222.04433
1590,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,31630.64642,12202.3578,17372.00765,7706.647534
1591,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,32191.20155,12527.59066,18390.58392,7088.832094
1592,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,33698.39304,12451.0766,20584.76847,6340.470605
1593,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,34492.19291,12976.39906,21532.36858,6546.59967
1594,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,35288.02098,13411.24689,21393.54089,6938.408375
1595,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,36807.02333,14048.50974,20878.21672,7145.968764
1596,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,37761.05182,14410.13819,20747.30184,7276.503185
