Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,
6141,68918.08577,73068.25919,76757.97217,79579.72285,8700,0,,,,,,
6142,65549.09385,69496.39018,73005.73522,75689.54743,8700,0,,,,,,
6143,61963.36632,65694.73397,69012.10756,71549.10737,8700,0,,,,,,
6144,60265.92377,63895.07325,67121.56973,69589.07023,8700,0,,,,,,
6145,56821.17029,60242.88039,63284.95284,65611.41293,8700,0,,,,,,
6146,55060.43327,58376.11367,61323.92038,63578.28966,8700,0,,,,,,
6147,54090.87709,57348.17186,60244.0708,62458.74301,8700,0,,,,,,
6148,53634.38972,56864.19531,59735.65498,61931.63698,8700,0,,,,,,
6149,53877.01851,57121.43494,60005.8844,62211.80048,8700,0,,,,,,
6150,55028.78603,58342.56067,61288.67306,63541.74659,8700,0,,,,,,
6151,57644.95738,61116.27506,64202.45114,66562.63999,8700,0,,,,,,
6152,61948.02221,65678.46585,68995.01795,71531.38953,8700,0,,,,,,
6153,67111.3164,71152.6881,74745.67088,77493.44602,8700,0,,,,,,
6154,69668.98832,73864.38029,77594.29484,80446.79013,8700,0,,,,,,
6155,70392.07967,74631.01542,78399.64259,81281.74381,8700,0,,,,,,
6156,70233.8435,74463.25044,78223.40602,81099.02848,8700,0,,,,,,
6157,68060.73342,72159.278,75803.09034,78589.73798,8700,0,,,,,,
6158,70630.87244,74884.18804,78665.59961,81557.47785,8700,0,,,,,,
6159,71571.65839,75881.62711,79713.40616,82643.80351,8700,0,,,,,,
6160,72138.43159,76482.53079,80344.65355,83298.2566,8700,0,,,,,,
6161,72962.21868,77355.92546,81262.15185,84249.48366,8700,0,,,,,,
6162,72887.41613,77276.61838,81178.84002,84163.10915,8700,0,,,,,,
6163,72252.55343,76603.52492,80471.7575,83430.0331,8700,0,,,,,,
6164,71222.57981,75511.52739,79324.6176,82240.72243,8700,0,,,,,,
6165,68394.46789,72513.1096,76174.78931,78975.10122,8700,0,,,,,,
6166,65313.1781,69246.26783,72742.9825,75417.13548,8700,0,,,,,,
6167,61823.35129,65546.28738,68856.16489,71387.432,8700,0,,,,,,
6168,60371.41455,64006.91657,67239.06078,69710.88045,8700,0,,,,,,
6169,57000.50462,60433.01405,63484.68763,65818.4903,8700,0,,,,,,
6170,55116.05568,58435.08561,61385.87021,63642.51686,8700,0,,,,,,
6171,54254.86731,57522.03739,60426.71599,62648.10254,8700,0,,,,,,
6172,53756.18362,56993.32351,59871.30374,62072.27241,8700,0,,,,,,
6173,53978.67326,57229.21123,60119.10304,62329.18123,8700,0,,,,,,
6174,55109.34263,58427.9683,61378.39351,63634.7653,8700,0,,,,,,
6175,57321.77199,60773.62779,63842.50128,66189.45778,8700,0,,,,,,
6176,60714.73909,64370.91574,67621.44075,70107.31734,8700,0,,,,,,
6177,64767.50307,68667.73284,72135.23334,74787.04445,8700,0,,,,,,
6178,65936.53271,69907.16019,73437.2478,76136.92313,8700,0,,,,,,
6179,66465.90463,70468.41032,74026.83927,76748.18896,8700,0,,,,,,
6180,65941.32775,69912.24398,73442.58831,76142.45997,8700,0,,,,,,
6181,64115.37824,67976.33775,71408.92501,74034.03582,8700,0,,,,,,
6182,67213.93016,71261.48115,74859.95763,77611.93414,8700,0,,,,,,
6183,69103.17414,73264.49338,76964.11556,79793.44442,8700,0,,,,,,
6184,70283.71187,74516.12183,78278.94724,81156.61149,8700,0,,,,,,
6185,71871.82761,76199.8722,80047.72161,82990.40895,8700,0,,,,,,
6186,71522.74903,75829.77248,79658.93304,82587.32787,8700,0,,,,,,
6187,70513.87357,74760.14362,78535.29135,81422.37924,8700,0,,,,,,
6188,69616.24293,73808.45862,77535.54931,80385.88502,8700,0,,,,,,
6189,67240.78236,71289.95036,74889.86445,77642.94038,8700,0,,,,,,
6190,64493.22704,68376.9402,71829.7566,74470.33788,8700,0,,,,,,
6191,61162.5954,64845.74148,68120.24367,70624.45708,8700,0,,,,,,
6192,59722.16675,63318.57176,66515.95677,68961.19393,8700,0,,,,,,
6193,56293.71639,59683.66378,62697.49759,65002.36184,8700,0,,,,,,
6194,54845.61568,58148.36,61084.66588,63330.23976,8700,0,,,,,,
6195,53854.96135,57098.04952,59981.31809,62186.33107,8700,0,,,,,,
6196,53238.31979,56444.27447,59294.52949,61474.29498,8700,0,,,,,,
6197,53461.76844,56681.17896,59543.39689,61732.31116,8700,0,,,,,,
6198,54591.4788,57878.91927,60801.61925,63036.78787,8700,0,,,,,,
6199,56925.70206,60353.70696,63401.37579,65732.11578,8700,0,,,,,,
6200,59978.22164,63590.046,66801.13959,69256.86055,8700,0,,,,,,
6201,63923.57682,67772.98625,71195.30492,73812.5627,8700,0,,,,,,
6202,65856.93512,69822.76932,73348.59546,76045.01179,8700,0,,,,,,
6203,66829.36832,70853.76141,74431.64935,77167.88053,8700,0,,,,,,
6204,66932.94108,70963.57121,74547.00419,77287.47601,8700,0,,,,,,
6205,65730.34619,69688.55734,73207.60621,75898.83953,8700,0,,,,,,
6206,69042.75669,73200.43766,76896.82523,79723.68038,8700,0,,,,,,
6207,70782.39556,75044.83572,78834.35949,81732.44162,8700,0,,,,,,
6208,71875.66364,76203.93923,80051.99402,82994.83841,8700,0,,,,,,
6209,72342.7001,76699.10013,80572.15895,83534.12548,8700,0,,,,,,
6210,71300.25939,75593.88475,79411.13374,82330.41905,8700,0,,,,,,
6211,70625.11839,74878.08749,78659.191,81550.83365,8700,0,,,,,,
6212,69936.5513,74148.05562,77892.29487,80755.74514,8700,0,,,,,,
6213,67246.5364,71296.0509,74896.27305,77649.58457,8700,0,,,,,,
6214,64383.90023,68261.02984,71707.99315,74344.0982,8700,0,,,,,,
6215,61143.41526,64825.40633,68098.88166,70602.30977,8700,0,,,,,,
6216,59630.10207,63220.96304,66413.41912,68854.88683,8700,0,,,,,,
6217,56244.80703,59631.80916,62643.02446,64945.8862,8700,0,,,,,,
6218,54479.27497,57759.95864,60676.6515,62907.22609,8700,0,,,,,,
6219,53579.72631,56806.24012,59674.77325,61868.51713,8700,0,,,,,,
6220,53068.57553,56264.30839,59105.4757,61278.29126,8700,0,,,,,,
6221,53121.32092,56320.23005,59164.22123,61339.19637,8700,0,,,,,,
6222,54290.35057,57559.65742,60466.2357,62689.07506,8700,0,,,,,,
6223,56784.72802,60204.24361,63244.36502,65569.33304,8700,0,,,,,,
6224,61122.3171,64803.03767,68075.38345,70577.94773,8700,0,,,,,,
6225,66583.8625,70593.47149,74158.21562,76884.39493,8700,0,,,,,,
6226,68862.46335,73009.28724,76696.02234,79515.49564,8700,0,,,,,,
6227,68892.19257,73040.80673,76729.13345,79549.82397,8700,0,,,,,,
6228,68182.52733,72288.4062,75938.73911,78730.37342,8700,0,,,,,,
6229,65419.62789,69359.12792,72861.54166,75540.05307,8700,0,,,,,,
6230,65892.41839,69860.38935,73388.11519,76085.98432,8700,0,,,,,,
6231,65990.23711,69964.09861,73497.06143,76198.93561,8700,0,,,,,,
6232,66283.69328,70275.2264,73823.90018,76537.78949,8700,0,,,,,,
6233,66353.7008,70349.4497,73901.87151,76618.62718,8700,0,,,,,,
6234,66150.39129,70133.89711,73675.43421,76383.86567,8700,0,,,,,,
6235,65976.81101,69949.86401,73482.10803,76183.43249,8700,0,,,,,,
6236,65492.51243,69436.40148,72942.71729,75624.21286,8700,0,,,,,,
6237,63856.44633,67701.81323,71120.53789,73735.04711,8700,0,,,,,,
6238,61783.07299,65503.58357,68811.30467,71340.92264,8700,0,,,,,,
6239,58951.12504,62501.09874,65657.20398,68070.87196,8700,0,,,,,,
6240,57515.49142,60979.0128,64058.25758,66413.14563,8700,0,,,,,,
6241,54276.92447,57545.42281,60451.28229,62673.57194,8700,0,,,,,,
6242,52460.56503,55619.68415,58428.3,60576.22145,8700,0,,,,,,
6243,51279.0683,54367.03895,57112.40023,59211.94702,8700,0,,,,,,
6244,50664.34475,53715.29741,56427.74783,58502.12566,8700,0,,,,,,
6245,50428.429,53465.17506,56164.9951,58229.71371,8700,0,,,,,,
6246,50873.4083,53936.95054,56660.59373,58743.53136,8700,0,,,,,,
6247,51594.58163,54701.55216,57463.80528,59576.27031,8700,0,,,,,,
6248,51868.85766,54992.34479,57769.28202,59892.97687,8700,0,,,,,,
6249,52104.7734,55242.46713,58032.03473,60165.38881,8700,0,,,,,,
6250,51497.72191,54598.85965,57355.92713,59464.42637,8700,0,,,,,,
6251,52050.11,55184.51196,57971.153,60102.26898,8700,0,,,,,,
6252,51862.14461,54985.22749,57761.80531,59885.22531,8700,0,,,,,,
6253,51506.35298,54608.01047,57365.54004,59474.39267,8700,0,,,,,,
6254,52686.89071,55859.63892,58680.37172,60837.55975,8700,0,,,,,,
6255,53288.18816,56497.14586,59350.07071,61531.87799,8700,0,,,,,,
6256,54252.94929,57520.00387,60424.57978,62645.8878,8700,0,,,,,,
6257,55970.531,59341.01652,62337.54773,64629.17963,8700,0,,,,,,
6258,57843.47185,61326.74386,64423.54794,66791.86468,8700,0,,,,,,
6259,59352.94902,62927.12013,66104.73809,68534.85817,8700,0,,,,,,
6260,59693.39653,63288.06903,66483.91374,68927.97295,8700,0,,,,,,
6261,58357.49965,61871.72587,64996.04979,67385.41265,8700,0,,,,,,
6262,56663.89313,60076.13217,63109.78437,65429.80497,8700,0,,,,,,
6263,54487.90603,57769.10946,60686.2644,62917.19238,8700,0,,,,,,
6264,53504.92376,56726.93305,59591.46142,61782.14262,8700,0,,,,,,
6265,50691.19695,53743.76662,56457.65464,58533.13189,8700,0,,,,,,
6266,48775.10077,51712.28517,54323.58989,56320.61538,8700,0,,,,,,
6267,47485.23623,50344.74637,52886.99476,54831.20862,8700,0,,,,,,
6268,46973.12645,49801.79789,52316.62912,54239.87539,8700,0,,,,,,
6269,46867.63567,49689.95457,52199.13807,54118.06517,8700,0,,,,,,
6270,47450.71198,50308.14311,52848.54315,54791.34347,8700,0,,,,,,
6271,47815.13467,50694.51094,53254.42132,55212.1424,8700,0,,,,,,
6272,47283.84474,50131.2273,52662.69366,54598.66184,8700,0,,,,,,
6273,46349.77184,49140.90553,51622.36382,53520.08774,8700,0,,,,,,
6274,45776.28559,48532.88455,50983.63973,52857.88309,8700,0,,,,,,
6275,47075.7402,49910.59093,52430.91586,54358.3635,8700,0,,,,,,
6276,47184.10801,50025.48453,52551.61122,54483.49583,8700,0,,,,,,
6277,47428.65482,50284.75769,52823.97684,54765.87406,8700,0,,,,,,
6278,48087.49269,50983.27007,53557.76186,55526.63424,8700,0,,,,,,
6279,48824.96914,51765.15656,54379.13112,56378.19839,8700,0,,,,,,
6280,50018.93297,53031.01962,55708.9162,57756.86859,8700,0,,,,,,
6281,52370.41837,55524.10895,58327.89856,60472.12909,8700,0,,,,,,
6282,54599.15085,57887.05332,60810.16405,63045.64679,8700,0,,,,,,
6283,56223.70887,59609.44049,62619.52625,64921.52415,8700,0,,,,,,
6284,56537.30419,59941.92018,62968.7951,65283.63271,8700,0,,,,,,
6285,55593.64121,58941.43083,61917.78424,64193.98494,8700,0,,,,,,
6286,54041.00872,57295.30047,60188.52957,62401.15999,8700,0,,,,,,
6287,52220.81326,55365.49478,58161.27489,60299.38005,8700,0,,,,,,
6288,50413.08489,53448.90695,56147.9055,58211.99586,8700,0,,,,,,
6289,47597.44006,50463.70699,53011.96252,54960.7704,8700,0,,,,,,
6290,45754.22843,48509.49913,50959.07342,52832.41368,8700,0,,,,,,
6291,44601.5019,47287.35664,49675.21665,51501.36021,8700,0,,,,,,
6292,43791.14091,46428.19658,48772.67176,50565.63626,8700,0,,,,,,
6293,43694.28119,46325.50407,48664.79361,50453.79233,8700,0,,,,,,
6294,44165.15368,46824.732,49189.23094,50997.50886,8700,0,,,,,,
6295,44596.70687,47282.27286,49669.87615,51495.82338,8700,0,,,,,,
6296,43944.58204,46590.87777,48943.56783,50742.81476,8700,0,,,,,,
6297,42698.83183,45270.10982,47556.10532,49304.34682,8700,0,,,,,,
6298,42222.2053,44764.78135,47025.25938,48753.9861,8700,0,,,,,,
6299,43232.03977,45835.42697,48149.96918,49920.0421,8700,0,,,,,,
6300,43468.91453,46086.56607,48413.79,50193.56142,8700,0,,,,,,
6301,44155.56361,46814.56443,49178.54994,50986.4352,8700,0,,,,,,
6302,45219.10247,47942.14846,50363.07335,52214.50367,8700,0,,,,,,
6303,45917.25964,48682.34791,51140.6505,53020.66584,8700,0,,,,,,
6304,47429.61382,50285.77444,52825.04494,54766.98142,8700,0,,,,,,
6305,49630.5351,52619.23284,55276.33552,57308.38551,8700,0,,,,,,
6306,51707.74447,54821.52954,57589.84114,59706.93945,8700,0,,,,,,
6307,53287.22915,56496.1291,59349.00261,61530.77062,8700,0,,,,,,
6308,53492.45667,56713.7152,59577.57611,61767.74687,8700,0,,,,,,
6309,52764.57028,55941.99627,58766.88785,60927.25636,8700,0,,,,,,
6310,51664.58915,54775.77545,57541.77662,59657.108,8700,0,,,,,,
6311,49970.98262,52980.18175,55655.51118,57701.50031,8700,0,,,,,,
6312,48299.43326,51207.97347,53793.81207,55771.36204,8700,0,,,,,,
6313,45677.50786,48428.15853,50873.62538,52743.82443,8700,0,,,,,,
6314,44149.80956,46808.46387,49172.14133,50979.791,8700,0,,,,,,
6315,43088.18871,45682.91335,47989.75411,49753.93726,8700,0,,,,,,
6316,42621.15226,45187.75247,47469.58919,49214.65021,8700,0,,,,,,
6317,42559.7758,45122.67998,47401.23075,49143.77881,8700,0,,,,,,
6318,43372.05481,45983.87356,48305.91185,50081.71749,8700,0,,,,,,
6319,44316.6768,46985.37968,49357.99082,51172.47263,8700,0,,,,,,
6320,45796.42474,48554.23646,51006.06984,52881.13777,8700,0,,,,,,
6321,46463.89368,49261.89966,51749.46777,53651.86424,8700,0,,,,,,
6322,46050.56162,48823.67719,51289.11646,53174.58966,8700,0,,,,,,
6323,45235.40559,47959.43334,50381.23106,52233.32888,8700,0,,,,,,
6324,44531.49439,47213.13336,49597.24532,51420.52253,8700,0,,,,,,
6325,44093.22814,46748.47518,49109.1234,50914.45643,8700,0,,,,,,
6326,43277.11311,45883.21458,48200.16991,49972.08829,8700,0,,,,,,
6327,43359.58772,45970.65572,48292.02655,50067.32174,8700,0,,,,,,
6328,44270.64446,46936.57532,49306.722,51119.31908,8700,0,,,,,,
6329,46157.97042,48937.55403,51408.74372,53298.61461,8700,0,,,,,,
6330,48792.3629,51730.58681,54342.8157,56340.54796,8700,0,,,,,,
6331,50761.20447,53817.98991,56535.62598,58613.96959,8700,0,,,,,,
6332,51452.64858,54551.07205,57305.72641,59412.38019,8700,0,,,,,,
6333,51071.92276,54147.41933,56881.69052,58972.75604,8700,0,,,,,,
6334,50342.11837,53373.6669,56068.86607,58130.05081,8700,0,,,,,,
6335,48951.55808,51899.36855,54520.12039,56524.37066,8700,0,,,,,,
6336,47509.21141,50370.16531,52913.69728,54858.89277,8700,0,,,,,,
6337,45091.55453,47806.91972,50221.016,52067.22404,8700,0,,,,,,
6338,43382.60389,45995.0579,48317.66096,50093.89851,8700,0,,,,,,
6339,42378.52346,44930.51282,47199.35976,48934.4867,8700,0,,,,,,
6340,41878.88077,44400.78218,46642.87943,48357.54922,8700,0,,,,,,
6341,41887.51183,44409.93299,46652.49233,48367.51551,8700,0,,,,,,
6342,42563.61183,45126.74701,47405.50316,49148.20827,8700,0,,,,,,
6343,43232.03977,45835.42697,48149.96918,49920.0421,8700,0,,,,,,
6344,43696.19921,46327.53759,48666.92981,50456.00707,8700,0,,,,,,
6345,43876.49254,46518.68799,48867.7327,50664.1918,8700,0,,,,,,
6346,44558.34658,47241.60256,49627.15213,51451.52875,8700,0,,,,,,
6347,45766.69552,48522.71698,50972.95872,52846.80944,8700,0,,,,,,
6348,45248.83169,47973.66794,50396.18447,52248.832,8700,0,,,,,,
6349,44753.98403,47449.02108,49845.04463,51677.43134,8700,0,,,,,,
6350,44753.98403,47449.02108,49845.04463,51677.43134,8700,0,,,,,,
6351,45404.19084,48138.38265,50569.21675,52428.22523,8700,0,,,,,,
6352,47250.2795,50095.6408,52625.31016,54559.90406,8700,0,,,,,,
6353,49859.7378,52862.23789,55531.61153,57573.0459,8700,0,,,,,,
6354,52216.01823,55360.411,58155.93439,60293.84323,8700,0,,,,,,
6355,54330.62887,57602.36123,60511.09592,62735.58442,8700,0,,,,,,
6356,54833.14858,58135.14214,61070.78056,63315.844,8700,0,,,,,,
6357,53941.27199,57189.5577,60077.44713,62285.99398,8700,0,,,,,,
6358,52588.11298,55754.9129,58570.35737,60723.50109,8700,0,,,,,,
6359,50632.69751,53681.7444,56392.5005,58465.58258,8700,0,,,,,,
6360,48800.99397,51739.73763,54352.42862,56350.51426,8700,0,,,,,,
6361,46159.88843,48939.58754,51410.87992,53300.82934,8700,0,,,,,,
6362,44461.48687,47138.91006,49519.27399,51339.68483,8700,0,,,,,,
6363,43691.40417,46322.4538,48661.58931,50450.47024,8700,0,,,,,,
6364,43406.57907,46020.47684,48344.36347,50121.58265,8700,0,,,,,,
6365,43715.37935,46347.87274,48688.29182,50478.15438,8700,0,,,,,,
6366,45175.94715,47896.39437,50315.00883,52164.67221,8700,0,,,,,,
6367,47844.86389,50726.03042,53287.53244,55246.47073,8700,0,,,,,,
6368,51249.33908,54335.51947,57079.28912,59177.61869,8700,0,,,,,,
6369,55257.02972,58584.54895,61542.88098,63805.2996,8700,0,,,,,,
6370,56989.95554,60421.82971,63472.93853,65806.30928,8700,0,,,,,,
6371,58154.19015,61656.17328,64769.6125,67150.65114,8700,0,,,,,,
6372,57816.61965,61298.27465,64393.64113,66760.85844,8700,0,,,,,,
6373,55699.13199,59053.27415,62035.27529,64315.79515,8700,0,,,,,,
6374,57784.01341,61263.7049,64357.32571,66723.20801,8700,0,,,,,,
6375,59592.70079,63181.3095,66371.7632,68811.69957,8700,0,,,,,,
6376,61742.79469,65460.87975,68766.44445,71294.41328,8700,0,,,,,,
6377,64131.68136,67993.62262,71427.08272,74052.86104,8700,0,,,,,,
6378,64177.7137,68042.42698,71478.35154,74106.01459,8700,0,,,,,,
6379,64396.36732,68274.24769,71721.87845,74358.49395,8700,0,,,,,,
6380,63406.672,67224.95397,70619.59877,73215.69263,8700,0,,,,,,
6381,61091.62888,64770.50143,68041.20424,70542.51203,8700,0,,,,,,
6382,58574.23526,62101.51306,65237.4405,67635.67729,8700,0,,,,,,
6383,55906.27752,59272.89376,62265.98499,64554.98613,8700,0,,,,,,
6384,54485.02901,57766.05919,60683.0601,62913.87028,8700,0,,,,,,
6385,51571.56546,54677.14998,57438.17087,59549.69353,8700,0,,,,,,
6386,49936.45836,52943.57848,55617.05956,57661.63514,8700,0,,,,,,
6387,49034.9917,51987.82646,54613.04513,56620.71147,8700,0,,,,,,
6388,48665.77397,51596.37483,54201.82645,56194.37571,8700,0,,,,,,
6389,48911.27978,51856.66474,54475.26016,56477.8613,8700,0,,,,,,
6390,50038.11312,53051.35478,55730.27822,57779.01591,8700,0,,,,,,
6391,52114.36347,55252.6347,58042.71573,60176.46247,8700,0,,,,,,
6392,54949.18844,58258.1698,61200.02072,63449.83524,8700,0,,,,,,
6393,58384.35185,61900.19508,65025.95661,67416.41889,8700,0,,,,,,
6394,59185.12277,62749.18756,65917.82049,68341.06917,8700,0,,,,,,
6395,59864.0998,63469.05187,66674.03564,69125.08404,8700,0,,,,,,
6396,60181.53114,63805.59858,67027.57688,69491.62205,8700,0,,,,,,
6397,59253.21228,62821.37735,65993.65564,68419.69214,8700,0,,,,,,
6398,62094.7503,65834.02975,69158.43733,71700.81647,8700,0,,,,,,
6399,63557.23611,67384.58489,70787.29054,73389.54903,8700,0,,,,,,
6400,64508.57115,68393.20831,71846.84621,74488.05573,8700,0,,,,,,
6401,66055.44959,70033.23812,73569.69226,76274.23647,8700,0,,,,,,
6402,66034.35144,70010.86946,73546.19406,76249.87444,8700,0,,,,,,
6403,65739.93626,69698.72491,73218.28721,75909.91319,8700,0,,,,,,
6404,64866.2808,68772.45886,72245.24769,74901.10311,8700,0,,,,,,
6405,62590.55696,66359.69336,69710.64526,72273.32449,8700,0,,,,,,
6406,60222.76845,63849.31916,67073.50521,69539.23878,8700,0,,,,,,
6407,57425.34476,60883.43761,63957.85614,66309.05327,8700,0,,,,,,
6408,56291.79837,59681.63026,62695.36138,65000.1471,8700,0,,,,,,
6409,53280.5161,56489.0118,59341.52591,61523.01906,8700,0,,,,,,
6410,51536.0822,54639.52995,57398.65116,59508.72101,8700,0,,,,,,
6411,50516.65766,53558.71676,56263.26036,58331.59135,8700,0,,,,,,
6412,49802.19737,52801.23243,55467.5255,57506.60396,8700,0,,,,,,
6413,49792.6073,52791.06486,55456.8445,57495.53031,8700,0,,,,,,
6414,50396.78177,53431.62207,56129.74779,58193.17065,8700,0,,,,,,
6415,51304.00248,54393.47464,57140.17084,59240.73852,8700,0,,,,,,
6416,52183.41198,55325.84124,58119.61896,60256.19279,8700,0,,,,,,
6417,53732.20844,56967.90457,59844.60123,62044.58827,8700,0,,,,,,
6418,54161.84362,57423.41192,60323.11024,62540.68807,8700,0,,,,,,
6419,55367.31554,58701.47607,61665.71253,63932.64666,8700,0,,,,,,
6420,55620.49341,58969.90004,61947.69106,64224.99118,8700,0,,,,,,
6421,55339.50433,58671.9901,61634.73762,63900.53305,8700,0,,,,,,
6422,57502.06533,60964.77821,64043.30418,66397.64252,8700,0,,,,,,
6423,58286.53313,61796.48582,64917.01036,67303.4676,8700,0,,,,,,
6424,58205.97653,61711.07819,64827.28992,67210.44888,8700,0,,,,,,
6425,58020.88816,61514.84399,64621.14653,66996.72731,8700,0,,,,,,
6426,57760.03823,61238.28596,64330.6232,66695.52387,8700,0,,,,,,
6427,59167.86065,62730.88594,65898.59469,68321.1366,8700,0,,,,,,
6428,59315.54774,62887.46659,66063.08216,68491.6709,8700,0,,,,,,
6429,58236.66476,61743.61443,64861.46914,67245.88458,8700,0,,,,,,
6430,56547.85327,59953.10452,62980.54421,65295.81373,8700,0,,,,,,
6431,54509.96319,57792.49487,60710.8307,62942.66178,8700,0,,,,,,
6432,53620.96362,56849.9607,59720.70158,61916.13386,8700,0,,,,,,
6433,50714.21312,53768.1688,56483.28905,58559.70867,8700,0,,,,,,
6434,48997.59042,51948.17291,54571.38921,56577.52421,8700,0,,,,,,
6435,47931.17453,50817.5386,53383.66148,55346.13364,8700,0,,,,,,
6436,47326.04106,50175.96464,52709.69009,54647.38594,8700,0,,,,,,
6437,47322.20503,50171.89761,52705.41769,54642.95647,8700,0,,,,,,
6438,47869.79808,50752.46612,53315.30306,55275.26224,8700,0,,,,,,
6439,48302.31028,51211.02375,53797.01637,55774.68414,8700,0,,,,,,
6440,48289.84319,51197.8059,53783.13107,55760.28839,8700,0,,,,,,
6441,48123.93496,51021.90685,53598.34968,55568.71413,8700,0,,,,,,
6442,48183.3934,51084.94582,53664.57191,55637.3708,8700,0,,,,,,
6443,49111.71226,52069.16705,54698.49316,56709.30071,8700,0,,,,,,
6444,48953.47609,51901.40206,54522.25658,56526.58539,8700,0,,,,,,
6445,49221.03907,52185.0774,54820.25661,56835.54039,8700,0,,,,,,
6446,50606.80432,53654.29195,56363.66179,58435.68371,8700,0,,,,,,
6447,51820.9073,54941.50692,57715.87699,59837.60859,8700,0,,,,,,
6448,53115.56688,56314.12951,59157.81263,61332.55218,8700,0,,,,,,
6449,54485.02901,57766.05919,60683.0601,62913.87028,8700,0,,,,,,
6450,55918.74461,59286.11161,62279.87029,64569.38188,8700,0,,,,,,
6451,57854.97994,61338.94496,64436.36515,66805.15307,8700,0,,,,,,
6452,58247.21384,61754.79876,64873.21824,67258.06561,8700,0,,,,,,
6453,57306.42788,60757.35968,63825.41168,66171.73993,8700,0,,,,,,
6454,55736.53327,59092.92769,62076.93121,64358.98242,8700,0,,,,,,
6455,53705.35624,56939.43535,59814.69441,62013.58203,8700,0,,,,,,
6456,51904.34092,55029.96482,57808.80173,59933.9494,8700,0,,,,,,
6457,49337.07893,52308.10506,54949.49677,56969.53164,8700,0,,,,,,
6458,47614.70219,50482.00863,53031.18833,54980.70298,8700,0,,,,,,
6459,47003.81467,49834.33412,52350.80833,54275.31108,8700,0,,,,,,
6460,46674.87524,49485.58631,51984.44987,53895.48468,8700,0,,,,,,
6461,47103.55141,49940.0769,52461.89078,54390.47711,8700,0,,,,,,
6462,48799.07595,51737.70411,54350.29241,56348.29952,8700,0,,,,,,
6463,51768.16191,54885.58525,57657.13146,59776.70348,8700,0,,,,,,
6464,56420.30532,59817.87576,62838.48684,65148.5341,8700,0,,,,,,
6465,61861.71157,65586.95768,68898.88891,71431.72662,8700,0,,,,,,
6466,63112.25682,66912.80943,70291.69192,72875.73139,8700,0,,,,,,
6467,62515.75441,66280.38628,69627.33343,72186.94997,8700,0,,,,,,
6468,62061.18505,65798.44324,69121.05381,71662.05867,8700,0,,,,,,
6469,61257.5371,64946.40047,68225.98561,70734.08628,8700,0,,,,,,
6470,64974.6486,68887.35245,72365.94304,75026.23542,8700,0,,,,,,
6471,67201.46307,71248.2633,74846.07233,77597.53839,8700,0,,,,,,
6472,68415.56605,72535.47827,76198.28752,78999.46326,8700,0,,,,,,
6473,69428.27754,73609.17416,77326.20162,80168.84136,8700,0,,,,,,
6474,69015.90449,73171.96845,76866.91842,79692.67414,8700,0,,,,,,
6475,68622.71158,72755.09788,76428.99722,79238.65424,8700,0,,,,,,
6476,67352.02718,71407.89422,75013.7641,77771.39479,8700,0,,,,,,
6477,64607.34888,68497.93433,71956.86056,74602.11439,8700,0,,,,,,
6478,62234.76533,65982.47634,69314.37999,71862.49185,8700,0,,,,,,
6479,59445.9727,63025.7456,66208.34382,68642.27262,8700,0,,,,,,
6480,58285.57412,61795.46906,64915.94226,67302.36023,8700,0,,,,,,
6481,54993.30277,58304.94065,61249.15335,63500.77406,8700,0,,,,,,
6482,53386.00688,56600.85512,59459.01696,61644.82928,8700,0,,,,,,
6483,52524.81851,55687.80691,58499.86274,60650.41496,8700,0,,,,,,
6484,52094.22433,55231.2828,58020.28563,60153.2078,8700,0,,,,,,
6485,52386.72149,55541.39383,58346.05627,60490.95431,8700,0,,,,,,
6486,53572.05426,56798.10607,59666.22845,61859.65822,8700,0,,,,,,
6487,56064.51369,59440.65874,62442.22157,64737.70145,8700,0,,,,,,
6488,60258.25171,63886.93918,67113.02492,69580.21131,8700,0,,,,,,
6489,65180.83512,69105.9553,72595.58463,75264.31903,8700,0,,,,,,
6490,66548.37924,70555.85146,74118.69591,76843.4224,8700,0,,,,,,
6491,66453.43754,70455.19248,74012.95397,76733.79321,8700,0,,,,,,
6492,66770.86888,70791.73919,74366.49521,77100.33122,8700,0,,,,,,
6493,65300.71101,69233.04999,72729.0972,75402.73973,8700,0,,,,,,
6494,68404.05796,72523.27717,76185.47031,78986.17487,8700,0,,,,,,
6495,69726.52875,73925.38574,77658.38087,80513.23207,8700,0,,,,,,
6496,70371.94052,74609.66352,78377.21248,81258.48913,8700,0,,,,,,
6497,71056.67158,75335.62835,79139.83621,82049.14817,8700,0,,,,,,
6498,70291.38392,74524.25588,78287.49204,81165.47041,8700,0,,,,,,
6499,70044.9191,74262.94922,78012.99022,80880.87745,8700,0,,,,,,
6500,68707.10421,72844.57254,76522.99007,79336.10242,8700,0,,,,,,
6501,66244.37399,70233.53934,73780.10806,76492.3875,8700,0,,,,,,
6502,63389.40987,67206.65234,70600.37296,73195.76005,8700,0,,,,,,
6503,60220.85044,63847.28565,67071.36901,69537.02405,8700,0,,,,,,
6504,58979.89526,62531.60147,65689.247,68104.09294,8700,0,,,,,,
6505,55661.73071,59013.6206,61993.61937,64272.60789,8700,0,,,,,,
6506,54091.8361,57349.18862,60245.1389,62459.85038,8700,0,,,,,,
6507,53291.06518,56500.19613,59353.27501,61535.20009,8700,0,,,,,,
